file,read,parse,total
0,0.110845,0.008654,0.119736
1,0.078005,0.003264,0.081353
2,0.091509,0.003195,0.094818
3,0.088075,0.004239,0.092430
4,0.090513,0.003297,0.093910
5,0.105885,0.003783,0.109844
6,0.095619,0.008685,0.104501
7,0.088003,0.003025,0.091105
8,0.102731,0.003023,0.105826
9,0.087349,0.003306,0.090729
10,0.087774,0.003265,0.091125
11,0.093095,0.003775,0.096963
12,0.082404,0.004149,0.086683
13,0.104740,0.003023,0.107836
14,0.086289,0.003168,0.089533
15,0.088319,0.003148,0.091547
16,0.085254,0.003077,0.088397
17,0.087555,0.003636,0.091264
18,0.089691,0.003982,0.093773
19,0.094606,0.003488,0.098187
20,0.098157,0.003415,0.101667
21,0.104225,0.003929,0.108249
22,0.097548,0.004024,0.101665
23,0.091282,0.004387,0.095790
24,0.095508,0.003747,0.099414
25,0.097279,0.003914,0.101284
26,0.088913,0.003149,0.092133
27,0.093455,0.004081,0.097626
28,0.088988,0.003041,0.092098
29,0.088421,0.003126,0.091621
30,0.076335,0.003013,0.079418
31,0.075099,0.004082,0.079287
32,0.069628,0.002959,0.072653
33,0.082412,0.003239,0.085729
34,0.082020,0.003487,0.085593
35,0.074965,0.003165,0.078209
36,0.092022,0.003014,0.095109
37,0.073964,0.003370,0.077423
38,0.092370,0.003159,0.095603
39,0.088260,0.003343,0.091680
40,0.102249,0.005889,0.108299
41,0.098798,0.003039,0.101910
42,0.091776,0.004207,0.096076
43,0.068706,0.003854,0.072678
44,0.093152,0.003058,0.096298
45,0.091893,0.003288,0.095274
46,0.100309,0.003038,0.103417
47,0.097901,0.003161,0.101135
48,0.086484,0.003873,0.090442
49,0.113821,0.003327,0.117233
50,0.102574,0.003249,0.105905
51,0.075300,0.003080,0.078446
52,0.086296,0.003248,0.089626
53,0.079878,0.003767,0.083753
54,0.101557,0.003100,0.104744
55,0.091055,0.003351,0.094491
56,0.087679,0.003358,0.091124
57,0.085906,0.003944,0.089939
58,0.087189,0.003997,0.091285
59,0.111713,0.005004,0.116845
60,0.121153,0.002985,0.124213
61,0.092290,0.003064,0.095425
62,0.085640,0.003257,0.088982
63,0.082123,0.003220,0.085475
64,0.078303,0.003858,0.082244
65,0.088415,0.003111,0.091605
66,0.081772,0.003815,0.085698
