file,read,parse,total
0,0.067212,0.003908,0.071229
1,0.069821,0.002965,0.072854
2,0.094920,0.003572,0.098608
3,0.097094,0.003020,0.100198
4,0.081558,0.003155,0.084789
5,0.079075,0.003010,0.082154
6,0.088530,0.003180,0.091785
7,0.085188,0.003725,0.088995
8,0.072310,0.003204,0.075594
9,0.087233,0.003117,0.090428
10,0.090029,0.005212,0.095375
11,0.103291,0.003796,0.107176
12,0.092631,0.002971,0.095666
13,0.084069,0.002996,0.087133
14,0.080712,0.003022,0.083804
15,0.082071,0.002949,0.085090
16,0.082337,0.003607,0.086058
17,0.082795,0.002959,0.085821
18,0.077656,0.003931,0.081689
19,0.093961,0.002964,0.096995
20,0.092024,0.002946,0.095037
21,0.097552,0.003983,0.101644
22,0.118360,0.003565,0.121998
23,0.095047,0.002898,0.098010
24,0.089990,0.004610,0.094727
25,0.086321,0.003354,0.089781
26,0.083431,0.004927,0.088467
27,0.088852,0.003289,0.092238
28,0.085529,0.003162,0.088768
29,0.085503,0.003570,0.089207
30,0.085503,0.003901,0.089494
31,0.080932,0.003745,0.084781
32,0.080512,0.003033,0.083613
33,0.087279,0.003233,0.090600
34,0.091605,0.002891,0.094564
35,0.084716,0.002959,0.087744
36,0.081458,0.003590,0.085135
37,0.081863,0.002957,0.084889
38,0.088097,0.003696,0.091870
39,0.081150,0.002964,0.084186
40,0.079680,0.003177,0.082926
41,0.085923,0.002978,0.088970
42,0.068911,0.002906,0.071881
43,0.071299,0.002897,0.074260
44,0.083989,0.002904,0.086958
45,0.081078,0.002929,0.084073
46,0.080213,0.003553,0.083856
47,0.074733,0.002923,0.077721
48,0.066700,0.003249,0.070029
49,0.095152,0.003108,0.098334
50,0.096847,0.002974,0.099888
51,0.088090,0.003823,0.092013
52,0.082307,0.004072,0.086514
53,0.085023,0.003396,0.088515
54,0.084673,0.005152,0.090028
55,0.091333,0.003514,0.094958
56,0.087129,0.003387,0.090642
57,0.080420,0.003021,0.083513
58,0.080215,0.004098,0.084404
59,0.087075,0.003908,0.091079
60,0.086237,0.004505,0.090844
61,0.083427,0.002959,0.086452
62,0.086258,0.003018,0.089344
63,0.073582,0.003081,0.076735
64,0.082759,0.003131,0.085969
65,0.082765,0.003767,0.086612
66,0.081069,0.002946,0.084079
67,0.080648,0.004006,0.084742
68,0.083329,0.002903,0.086297
69,0.089665,0.003005,0.092739
70,0.075981,0.003074,0.079126
71,0.077793,0.003769,0.081645
72,0.093537,0.003072,0.096673
73,0.081848,0.002910,0.084824
74,0.071767,0.003004,0.074847
75,0.087332,0.002955,0.090353
76,0.067753,0.003027,0.070849
77,0.082024,0.003807,0.085910
78,0.088177,0.003064,0.091308
79,0.078932,0.003823,0.082841
80,0.083468,0.003188,0.086752
81,0.082677,0.003765,0.086533
82,0.068203,0.002958,0.071228
83,0.079326,0.003096,0.082493
84,0.087645,0.003972,0.091711
85,0.094682,0.002970,0.097724
86,0.093816,0.003061,0.096949
87,0.100164,0.003358,0.103621
88,0.097432,0.003185,0.100697
89,0.090797,0.003290,0.094168
90,0.085773,0.002945,0.088789
91,0.090595,0.003862,0.094569
92,0.079652,0.003091,0.082820
93,0.079246,0.003145,0.082498
94,0.072091,0.003319,0.075513
95,0.082372,0.003773,0.086239
96,0.089167,0.003383,0.092631
97,0.078073,0.003216,0.081366
98,0.084371,0.003394,0.087850
99,0.094376,0.003091,0.097553
