file,read,parse,total
0,0.084068,0.003837,0.088004
1,0.117167,0.003147,0.120385
2,0.086458,0.003231,0.089774
3,0.083785,0.003495,0.087394
4,0.085320,0.004313,0.089745
5,0.103564,0.003428,0.107094
6,0.105693,0.003001,0.108765
7,0.091999,0.003155,0.095237
8,0.093679,0.003038,0.096784
9,0.073902,0.003894,0.077882
10,0.091902,0.003812,0.095800
11,0.085564,0.003349,0.088995
12,0.089833,0.003816,0.093747
13,0.097864,0.003797,0.101761
14,0.090420,0.003084,0.093582
15,0.091286,0.003232,0.094599
16,0.092479,0.003042,0.095592
17,0.076056,0.002961,0.079084
18,0.087876,0.004267,0.092250
19,0.074926,0.003243,0.078259
20,0.097211,0.003199,0.100497
21,0.101164,0.003311,0.104561
22,0.094832,0.003408,0.098328
23,0.083793,0.003287,0.087167
24,0.074461,0.003220,0.077757
25,0.090043,0.003066,0.093180
26,0.086771,0.003241,0.090099
27,0.078273,0.003147,0.081558
28,0.099323,0.004187,0.103614
29,0.086371,0.004133,0.090695
30,0.103386,0.003090,0.106549
31,0.091511,0.002895,0.094474
32,0.077079,0.002990,0.080142
33,0.101906,0.003013,0.104986
34,0.084364,0.004153,0.088653
35,0.085817,0.003088,0.088986
36,0.076647,0.003009,0.079733
37,0.085276,0.003132,0.088481
38,0.081620,0.003843,0.085560
39,0.085280,0.004667,0.090050
40,0.110944,0.003875,0.114921
41,0.104954,0.003044,0.108068
42,0.093341,0.003618,0.097034
43,0.075034,0.004251,0.079404
44,0.087657,0.003115,0.090871
45,0.079687,0.003383,0.083232
46,0.077192,0.003234,0.080509
47,0.090852,0.005457,0.096527
48,0.094219,0.008445,0.102833
49,0.092477,0.006158,0.098790
50,0.084706,0.004056,0.088881
51,0.079891,0.003987,0.083981
52,0.085196,0.003854,0.089141
53,0.072054,0.003229,0.075375
54,0.081925,0.003521,0.085536
55,0.086807,0.003807,0.090705
56,0.081149,0.003781,0.085010
57,0.083067,0.005458,0.088626
58,0.077415,0.003951,0.081459
59,0.079962,0.004047,0.084101
60,0.080359,0.003869,0.084310
61,0.078451,0.003836,0.082372
62,0.085851,0.003835,0.089778
63,0.083340,0.003841,0.087271
64,0.073633,0.002991,0.076693
65,0.083462,0.003446,0.087000
66,0.077353,0.003234,0.080668
67,0.080153,0.004672,0.084928
68,0.080952,0.004663,0.085731
69,0.083286,0.003747,0.087116
70,0.072173,0.003843,0.076096
71,0.081341,0.003802,0.085232
72,0.081723,0.003803,0.085612
73,0.080302,0.003890,0.084287
74,0.077574,0.003704,0.081370
75,0.075167,0.003799,0.079049
76,0.076640,0.003173,0.079887
77,0.091403,0.002981,0.094451
78,0.085980,0.003576,0.089643
79,0.097380,0.003119,0.100575
80,0.104690,0.004848,0.109675
81,0.086507,0.004093,0.090720
82,0.095216,0.003513,0.098813
83,0.083426,0.003084,0.086587
84,0.091843,0.002994,0.094907
85,0.089356,0.003045,0.092475
86,0.084431,0.003018,0.087519
87,0.072838,0.003385,0.076299
88,0.080925,0.003026,0.084021
89,0.083097,0.003155,0.086334
90,0.083513,0.003162,0.086746
91,0.067204,0.003743,0.071025
92,0.069958,0.003695,0.073735
93,0.083842,0.003023,0.086929
94,0.084226,0.003862,0.088185
95,0.088440,0.003614,0.092144
96,0.086193,0.003075,0.089336
97,0.081144,0.004694,0.085955
98,0.083881,0.009205,0.093223
99,0.080424,0.003314,0.083833
100,0.074273,0.004106,0.078500
101,0.083074,0.003377,0.086532
102,0.073906,0.003914,0.077926
103,0.081332,0.003345,0.084757
104,0.078160,0.003996,0.082248
105,0.089382,0.002987,0.092434
106,0.083800,0.003293,0.087180
107,0.086298,0.003795,0.090179
108,0.080677,0.004178,0.084944
109,0.081516,0.003194,0.084792
110,0.090953,0.002967,0.093984
111,0.085140,0.003054,0.088259
112,0.086417,0.003120,0.089611
113,0.081117,0.004055,0.085262
114,0.080568,0.003395,0.084146
115,0.085628,0.005035,0.090787
116,0.075784,0.004985,0.080907
117,0.086758,0.003880,0.090744
118,0.087124,0.003229,0.090433
119,0.082119,0.003388,0.085599
120,0.069341,0.003845,0.073274
121,0.079011,0.003895,0.082994
122,0.084106,0.003389,0.087595
123,0.084807,0.002992,0.087864
124,0.086114,0.002988,0.089166
125,0.080812,0.003017,0.083898
126,0.073062,0.003278,0.076416
127,0.081196,0.003054,0.084322
128,0.072341,0.003981,0.076409
129,0.080216,0.003014,0.083293
130,0.088590,0.003003,0.091657
131,0.081476,0.003014,0.084562
132,0.075898,0.002976,0.078939
133,0.089792,0.003242,0.093109
134,0.079708,0.003851,0.083638
135,0.081653,0.003759,0.085489
136,0.072428,0.003105,0.075604
137,0.085381,0.003833,0.089296
138,0.070829,0.003159,0.074065
139,0.092812,0.003197,0.096095
140,0.093345,0.003060,0.096476
141,0.094138,0.003137,0.097351
142,0.090909,0.003239,0.094232
143,0.090796,0.003124,0.094001
144,0.086420,0.003306,0.089801
145,0.085318,0.003932,0.089337
146,0.085843,0.003307,0.089235
147,0.076805,0.003347,0.080232
148,0.088370,0.003562,0.092112
149,0.087165,0.003644,0.090902
150,0.074931,0.003186,0.078191
151,0.083689,0.003003,0.086757
152,0.081931,0.003734,0.085746
153,0.084060,0.003489,0.087647
154,0.069286,0.003027,0.072381
155,0.078299,0.003142,0.081511
156,0.079671,0.003488,0.083242
157,0.067979,0.003354,0.071409
158,0.064355,0.002934,0.067352
159,0.077699,0.003006,0.080802
160,0.070422,0.002985,0.073474
161,0.084729,0.003512,0.088322
162,0.075272,0.002926,0.078318
163,0.079690,0.003035,0.082795
164,0.082522,0.003212,0.085821
165,0.082762,0.003139,0.085978
166,0.083463,0.003064,0.086594
167,0.079906,0.003921,0.083913
168,0.084557,0.003705,0.088342
169,0.082739,0.003884,0.086713
170,0.085511,0.003868,0.089463
171,0.080576,0.003358,0.084031
172,0.073610,0.002989,0.076669
173,0.082079,0.003728,0.085884
174,0.079566,0.003029,0.082667
175,0.076771,0.003607,0.080468
176,0.074924,0.003184,0.078190
177,0.081374,0.003402,0.084876
178,0.081696,0.003063,0.084830
179,0.072937,0.003035,0.076043
180,0.081214,0.003510,0.084812
181,0.077193,0.003101,0.080361
182,0.079255,0.003027,0.082351
183,0.079405,0.003998,0.083476
184,0.085459,0.003645,0.089173
185,0.066486,0.003146,0.069705
186,0.069514,0.003073,0.072652
187,0.068726,0.003169,0.071975
188,0.083507,0.003214,0.086803
189,0.081202,0.003060,0.084332
190,0.080704,0.003840,0.084625
191,0.079723,0.003073,0.082862
192,0.082005,0.003453,0.085534
193,0.075125,0.002999,0.078191
194,0.086511,0.003079,0.089655
195,0.079933,0.002992,0.082989
196,0.078594,0.003066,0.081729
197,0.081677,0.003021,0.084764
198,0.077969,0.002970,0.081006
199,0.079124,0.002961,0.082151
200,0.076804,0.003428,0.080374
201,0.075694,0.002927,0.078691
202,0.085580,0.003796,0.089454
203,0.081508,0.003025,0.084599
204,0.081869,0.003044,0.084984
205,0.070566,0.003788,0.074431
206,0.080528,0.003202,0.083799
207,0.077182,0.003165,0.080417
208,0.069517,0.003004,0.072588
209,0.079025,0.003283,0.082388
210,0.083858,0.003825,0.087784
211,0.071464,0.003287,0.074840
212,0.077101,0.003113,0.080283
213,0.086371,0.003776,0.090226
214,0.080528,0.003201,0.083838
215,0.082749,0.003044,0.085867
216,0.068037,0.003588,0.071704
217,0.083130,0.004318,0.087551
218,0.082538,0.002956,0.085558
219,0.084906,0.003843,0.088828
220,0.083197,0.003533,0.086815
221,0.080395,0.002976,0.083439
222,0.083817,0.003859,0.087760
223,0.067357,0.003163,0.070588
224,0.080427,0.003022,0.083515
225,0.079895,0.003212,0.083180
226,0.075898,0.003144,0.079113
227,0.078316,0.003089,0.081474
228,0.086537,0.003041,0.089653
229,0.079817,0.003280,0.083178
230,0.076406,0.003016,0.079505
231,0.069707,0.003297,0.073081
232,0.078340,0.002994,0.081401
233,0.081797,0.003230,0.085103
234,0.080269,0.003369,0.083720
235,0.085123,0.003199,0.088399
236,0.080952,0.003014,0.084032
237,0.081741,0.003024,0.084828
238,0.073203,0.004395,0.077688
239,0.074693,0.002964,0.077721
240,0.066157,0.003011,0.069231
