file,read,parse,total
0,0.220109,0.022825,0.243520
1,0.222756,0.025491,0.248748
2,0.832611,0.020068,0.853180
3,0.577772,0.040495,0.618785
4,0.501345,0.019929,0.521701
5,0.173262,0.022958,0.196668
6,0.568934,0.019001,0.588319
7,0.093939,0.019150,0.113501
8,0.550502,0.032686,0.583605
9,0.861058,0.019115,0.880589
10,0.929116,0.021941,0.951534
11,0.202375,0.021369,0.224193
12,0.180495,0.023751,0.204692
13,0.586873,0.033273,0.620582
14,0.212141,0.020222,0.232807
15,0.577438,0.020388,0.598243
16,0.581168,0.018750,0.600436
17,0.590926,0.022452,0.613809
18,0.216996,0.033527,0.250959
19,0.588057,0.018959,0.607408
