file,read,parse,total
0,0.150206,0.020332,0.170880
1,0.541128,0.021746,0.563242
2,0.545173,0.023107,0.568645
3,0.905901,0.024915,0.931228
4,0.925159,0.031222,0.956761
5,0.086880,0.020519,0.107720
6,0.601481,0.026988,0.628932
7,0.517241,0.019045,0.536665
8,0.513182,0.020721,0.534312
9,0.557621,0.030064,0.588054
10,0.855527,0.024223,0.880118
11,0.578018,0.034338,0.612888
12,0.561720,0.020403,0.582550
13,0.516370,0.021834,0.538651
14,0.925859,0.048374,0.975824
15,0.939977,0.035933,0.976462
16,0.845392,0.025682,0.871634
17,0.885630,0.024957,0.910952
18,0.582002,0.037348,0.619772
19,0.584449,0.033102,0.618201
20,0.251969,0.052927,0.305639
21,0.234910,0.046562,0.282008
22,0.905255,0.029407,0.935254
23,0.230301,0.047608,0.278392
24,0.226838,0.033980,0.261174
25,0.214921,0.020442,0.235713
26,0.528708,0.024978,0.554068
27,0.868156,0.019006,0.887484
28,0.607044,0.029851,0.637232
29,0.187440,0.019705,0.207435
30,0.862689,0.019785,0.882798
31,0.867361,0.021099,0.889027
32,0.559911,0.022411,0.582677
33,0.522591,0.033470,0.556574
34,0.965539,0.025505,0.991423
35,0.210267,0.020609,0.231219
36,0.934865,0.021794,0.957005
37,0.214611,0.040728,0.255698
38,0.647914,0.018174,0.666408
39,0.549439,0.020537,0.570373
40,0.931560,0.024336,0.956265
41,0.566467,0.022480,0.589460
42,0.941519,0.031134,0.973024
43,0.876486,0.035773,0.912656
44,0.243942,0.031861,0.276340
45,0.905020,0.020085,0.925501
46,0.537999,0.033143,0.571773
47,0.246339,0.049116,0.295924
48,0.882972,0.025444,0.908804
49,0.899134,0.026239,0.925723
50,0.522596,0.022471,0.545408
51,0.515018,0.019570,0.534904
52,0.202072,0.033983,0.236397
53,0.876869,0.018171,0.895370
54,0.996045,0.022452,0.018872
55,0.900655,0.021047,0.922048
56,0.561530,0.031702,0.593586
57,0.856887,0.020198,0.877475
58,0.944413,0.019415,0.964151
59,0.562775,0.021347,0.584509
60,0.588713,0.020381,0.609404
61,0.097042,0.032909,0.130289
62,0.583814,0.019114,0.603221
63,0.940496,0.019323,0.960115
64,0.592427,0.017941,0.610697
65,0.215862,0.018961,0.235123
66,0.568281,0.031901,0.600518
67,0.925957,0.022540,0.948837
68,0.573751,0.019308,0.593468
69,0.202070,0.022113,0.224531
70,0.557898,0.020315,0.578516
71,0.521450,0.041759,0.563630
72,0.944758,0.027317,0.972450
73,0.578005,0.019919,0.598262
74,0.192281,0.018288,0.210889
75,0.877857,0.029853,0.908039
76,0.204617,0.019566,0.224522
77,0.927601,0.018310,0.946216
78,0.552731,0.019069,0.572127
79,0.504781,0.018745,0.523848
80,0.903559,0.029364,0.933316
81,0.577684,0.023533,0.601567
82,0.526579,0.019064,0.546000
83,0.198985,0.018757,0.218052
84,0.192861,0.019771,0.212982
85,0.540032,0.049805,0.590224
86,0.568842,0.020873,0.590096
87,0.091783,0.022931,0.115043
88,0.926820,0.024973,0.952241
89,0.263836,0.077008,0.341790
90,0.556140,0.034595,0.591172
91,0.915089,0.021596,0.937024
92,0.556051,0.018351,0.574723
93,0.560583,0.020091,0.581002
94,0.221371,0.040763,0.262452
95,0.591221,0.024586,0.616173
96,0.212138,0.032879,0.245484
97,0.556862,0.024340,0.581642
98,0.098388,0.030453,0.129529
99,0.227188,0.060131,0.287771
100,0.576510,0.025227,0.602146
101,0.922994,0.040762,0.964354
102,0.943109,0.026551,0.970797
103,0.946852,0.021155,0.968409
104,0.921529,0.032051,0.953934
105,0.510652,0.040700,0.552052
106,0.976636,0.021617,0.998628
107,0.332784,0.044294,0.377843
108,0.096184,0.024450,0.121046
109,0.572416,0.032853,0.605617
110,0.859318,0.024328,0.883993
111,0.514834,0.020096,0.535230
112,0.199485,0.019996,0.219788
113,0.208288,0.031205,0.239834
114,0.564241,0.022833,0.587512
115,0.214523,0.026125,0.241022
116,0.234939,0.022139,0.257409
117,0.669085,0.029704,0.699217
118,0.617611,0.107596,0.726042
119,0.600585,0.025542,0.626564
120,0.506762,0.021062,0.528157
121,0.930446,0.022177,0.952982
122,0.091555,0.020804,0.112702
123,0.253832,0.058115,0.312313
124,0.894456,0.033399,0.928274
125,0.221169,0.023332,0.244826
126,0.000094,0.020928,0.021329
127,0.879879,0.024815,0.905038
128,0.234214,0.036089,0.270612
129,0.236618,0.022474,0.259483
130,0.924827,0.019591,0.944844
131,0.190393,0.018225,0.208930
132,0.909525,0.031353,0.941193
133,0.864884,0.019162,0.884367
134,0.914866,0.018060,0.933220
135,0.168742,0.037913,0.207220
136,0.608969,0.019801,0.629108
137,0.569040,0.029812,0.599196
138,0.193484,0.025303,0.219202
139,0.518733,0.020012,0.539095
140,0.948511,0.025425,0.974390
141,0.236025,0.030104,0.266862
142,0.579605,0.041753,0.621748
143,0.246467,0.038922,0.285964
144,0.214663,0.023460,0.239034
145,0.573515,0.032214,0.606442
146,0.861382,0.019069,0.880906
147,0.528780,0.054312,0.583594
148,0.628430,0.020425,0.649275
149,0.923999,0.022686,0.947077
150,0.564826,0.018262,0.583423
151,0.513242,0.029901,0.543521
152,0.807014,0.018630,0.826007
153,0.850643,0.018569,0.869606
154,0.549269,0.020186,0.569819
155,0.887865,0.019907,0.908173
156,0.544328,0.033215,0.577933
157,0.262182,0.024924,0.287957
158,0.572148,0.022851,0.595494
159,0.088467,0.021848,0.110817
160,0.544241,0.022354,0.567081
161,0.836748,0.039766,0.877084
162,0.595344,0.044977,0.641719
163,0.220225,0.021194,0.241859
164,0.575409,0.027709,0.603761
165,0.205099,0.026140,0.231769
166,0.561899,0.049219,0.611882
167,0.591620,0.022957,0.615067
168,0.095412,0.018983,0.114784
169,0.577180,0.020894,0.598703
170,0.997648,0.030786,0.028879
171,0.600086,0.018732,0.619206
172,0.098051,0.035600,0.134152
173,0.579405,0.021171,0.601025
174,0.565179,0.042830,0.609220
175,0.669983,0.036301,0.706804
176,0.209735,0.021500,0.231811
177,0.564831,0.019764,0.585021
178,0.548802,0.019326,0.568567
179,0.879963,0.020219,0.900594
180,0.098772,0.030883,0.130099
181,0.950502,0.024823,0.975902
182,0.224628,0.026042,0.251158
183,0.209764,0.022076,0.232283
184,0.274952,0.035264,0.311889
185,0.222979,0.042762,0.266329
186,0.173400,0.068449,0.242925
187,0.572297,0.021825,0.595211
188,0.884289,0.021879,0.906670
189,0.242195,0.034382,0.276976
190,0.229377,0.021121,0.250854
191,0.877924,0.033764,0.912105
192,0.566604,0.018773,0.585778
193,0.892040,0.021422,0.913892
194,0.002542,0.030572,0.033513
195,0.505729,0.021494,0.527686
196,0.923497,0.041011,0.965096
197,0.237670,0.024381,0.262638
198,0.231785,0.023069,0.255374
199,0.499720,0.032431,0.532561
200,0.856456,0.020748,0.877719
201,0.857474,0.022705,0.880804
202,0.544081,0.019604,0.564088
203,0.852236,0.020588,0.873239
204,0.566220,0.038033,0.604667
205,0.562399,0.018857,0.581815
206,0.929490,0.020968,0.951075
207,0.560934,0.020911,0.582312
208,0.931252,0.053138,0.984998
209,0.639861,0.021399,0.661735
210,0.259851,0.050557,0.311534
211,0.237012,0.035656,0.273553
212,0.230095,0.028802,0.259322
213,0.227057,0.040129,0.268106
214,0.567494,0.025953,0.593952
215,0.592048,0.020252,0.612662
216,0.226478,0.019022,0.245836
217,0.569404,0.021854,0.591647
218,0.540372,0.033631,0.574440
219,0.563069,0.024285,0.587844
220,0.528041,0.023533,0.552083
221,0.522765,0.021495,0.544691
222,0.207687,0.020585,0.228655
223,0.902583,0.031618,0.934648
224,0.583020,0.022469,0.606007
225,0.239926,0.029393,0.269732
226,0.258080,0.046975,0.306089
227,0.257688,0.048446,0.306605
228,0.213791,0.019049,0.233172
229,0.763503,0.021550,0.785376
230,0.223654,0.027788,0.251875
231,0.530044,0.019508,0.549891
232,0.683896,0.034844,0.719053
233,0.597258,0.069816,0.667518
234,0.570025,0.030839,0.601270
235,0.245401,0.020874,0.266776
236,0.990910,0.020076,0.011355
237,0.847844,0.048774,0.896997
238,0.215906,0.020410,0.236643
239,0.233389,0.022061,0.255868
240,0.594320,0.029973,0.624739
241,0.636728,0.027107,0.664672
242,0.291291,0.050663,0.342743
243,0.618860,0.023916,0.643131
244,0.934395,0.019311,0.954077
245,0.208230,0.019361,0.228022
246,0.210835,0.039078,0.250295
247,0.884087,0.018752,0.903167
248,0.571712,0.020398,0.592454
249,0.565469,0.019495,0.585289
250,0.890209,0.020138,0.910709
251,0.216162,0.033002,0.249471
252,0.279983,0.020501,0.300831
253,0.567140,0.024356,0.591839
254,0.917583,0.018473,0.936371
255,0.861847,0.020172,0.882379
256,0.513515,0.033450,0.547311
257,0.535126,0.025567,0.561045
258,0.582704,0.023205,0.606400
259,0.573454,0.020001,0.593886
260,0.539831,0.025608,0.565809
261,0.814886,0.034818,0.850086
262,0.581924,0.022148,0.604436
263,0.994915,0.029073,0.024419
264,0.218924,0.033769,0.253159
265,0.575833,0.034886,0.611132
266,0.910911,0.025064,0.936332
267,0.918267,0.023289,0.942019
268,0.223017,0.021348,0.244717
269,0.577574,0.020945,0.598891
270,0.968336,0.034988,0.003722
271,0.204787,0.018522,0.223621
272,0.579452,0.019744,0.599532
273,0.509345,0.019859,0.529513
274,0.619401,0.024309,0.644125
275,0.558250,0.032593,0.591169
276,0.620130,0.021485,0.641982
277,0.573592,0.018254,0.592167
278,0.570967,0.035473,0.607025
279,0.247898,0.046269,0.295307
280,0.563758,0.034526,0.598756
281,0.596454,0.023326,0.620338
282,0.099204,0.037863,0.137768
283,0.890993,0.022746,0.914220
284,0.560199,0.034765,0.595296
285,0.169513,0.021014,0.190870
286,0.571412,0.023397,0.595507
287,0.259514,0.039007,0.299063
288,0.567646,0.046284,0.614271
289,0.559075,0.033079,0.592489
290,0.876680,0.020315,0.897439
291,0.731714,0.019303,0.751444
292,0.004132,0.020254,0.024795
293,0.544750,0.020402,0.565544
294,0.908853,0.030423,0.939656
295,0.941482,0.020283,0.962106
296,0.562068,0.018879,0.581314
297,0.180183,0.019895,0.200432
298,0.502639,0.018974,0.521965
299,0.565793,0.029326,0.595459
300,0.986038,0.029587,0.016005
301,0.254666,0.021401,0.276484
302,0.310734,0.019620,0.330750
303,0.924494,0.031532,0.956372
304,0.890023,0.023868,0.914400
305,0.859598,0.018990,0.879035
306,0.084966,0.019443,0.104811
307,0.550226,0.023366,0.573979
308,0.215792,0.033916,0.250051
309,0.212468,0.021021,0.233871
310,0.602658,0.019497,0.622506
311,0.560319,0.023797,0.584611
312,0.204946,0.019725,0.225006
313,0.086336,0.030265,0.116921
314,0.567636,0.018385,0.586369
315,0.315460,0.021025,0.336988
316,0.578015,0.024459,0.602918
317,0.524340,0.022819,0.547582
318,0.536178,0.032771,0.569330
319,0.299693,0.038472,0.338918
