file,read,parse,total
0,0.232315,0.019610,0.252291
1,0.166399,0.019145,0.185969
2,0.863095,0.021602,0.885143
3,0.582153,0.031247,0.613824
4,0.857325,0.019288,0.877035
5,0.516853,0.019082,0.536301
6,0.928965,0.019453,0.948818
7,0.856014,0.021664,0.878096
8,0.215675,0.032313,0.248305
9,0.879583,0.019927,0.899855
10,0.564048,0.019431,0.583847
11,0.518833,0.019291,0.538530
12,0.102053,0.020342,0.122778
13,0.589192,0.029224,0.618745
14,0.929485,0.019498,0.949413
15,0.207482,0.018964,0.226759
16,0.212621,0.018827,0.231869
17,0.250694,0.026971,0.278228
18,0.928530,0.028394,0.957276
19,0.568832,0.019051,0.588208
20,0.043270,0.019116,0.062776
21,0.893799,0.018745,0.912884
22,0.563465,0.032396,0.596201
23,0.945934,0.019960,0.966250
24,0.524012,0.018711,0.543066
25,0.869755,0.018652,0.888764
26,0.080720,0.146317,0.228492
27,0.348503,0.071360,0.420792
28,0.907069,0.032668,0.940336
29,0.242709,0.025977,0.269091
30,0.620352,0.085392,0.706900
31,0.935271,0.025412,0.961302
32,0.577802,0.058917,0.637224
33,0.223212,0.026404,0.250030
34,0.583546,0.021035,0.605010
35,0.559655,0.019480,0.579484
36,0.968230,0.026321,0.995021
37,0.238716,0.031150,0.270294
38,0.562612,0.021329,0.584422
39,0.578645,0.020110,0.599154
40,0.911172,0.022363,0.934063
41,0.586917,0.033739,0.621109
42,0.583835,0.021371,0.605749
43,0.839627,0.022186,0.862303
44,0.557323,0.018989,0.576766
45,0.569598,0.018949,0.588909
46,0.633923,0.033362,0.667623
47,0.609281,0.019781,0.629408
48,0.567271,0.020144,0.587748
49,0.916377,0.021617,0.938378
50,0.960488,0.021403,0.982293
51,0.919061,0.046167,0.965790
52,0.217067,0.023168,0.240722
53,0.516473,0.022167,0.539069
54,0.519947,0.018868,0.539156
55,0.903388,0.022508,0.926253
56,0.959077,0.028292,0.987751
57,0.562523,0.020612,0.583489
58,0.515263,0.018592,0.534199
59,0.574999,0.018373,0.593694
60,0.484189,0.030425,0.514998
61,0.085045,0.019731,0.105185
62,0.320721,0.020672,0.341771
63,0.540424,0.021323,0.562160
64,0.571018,0.019098,0.590499
65,0.550530,0.033702,0.584601
66,0.881437,0.023088,0.904951
67,0.942693,0.025519,0.968732
68,0.208010,0.030584,0.239031
69,0.127015,0.021184,0.148591
70,0.225745,0.037469,0.263646
71,0.631332,0.039744,0.671780
72,0.261186,0.043347,0.305337
73,0.975328,0.019140,0.994881
74,0.581821,0.030055,0.612463
75,0.895772,0.037301,0.933555
76,0.920706,0.026152,0.947308
77,0.848800,0.020881,0.870072
78,0.494451,0.030473,0.525676
79,0.604787,0.045899,0.651052
80,0.896935,0.026939,0.924406
81,0.231050,0.022883,0.254327
82,0.194070,0.020855,0.215282
83,0.090923,0.019259,0.110539
84,0.229508,0.062467,0.292727
85,0.606589,0.049210,0.656564
86,0.265717,0.040065,0.306798
87,0.546698,0.025906,0.573260
88,0.281811,0.023142,0.305465
89,0.586302,0.058222,0.645200
90,0.221602,0.022057,0.244108
91,0.887580,0.021422,0.909617
92,0.021206,0.021751,0.043416
93,0.570302,0.021257,0.591927
94,0.218471,0.040971,0.259935
95,0.528147,0.023529,0.552095
96,0.604702,0.018889,0.623973
97,0.504078,0.021151,0.525543
98,0.870665,0.029122,0.900469
99,0.201739,0.020280,0.222421
100,0.571184,0.026965,0.598554
101,0.908629,0.021284,0.930342
102,0.858697,0.021715,0.880813
103,0.965488,0.038464,0.004358
104,0.563825,0.020913,0.585091
105,0.571410,0.029150,0.601007
106,0.584864,0.022443,0.607655
107,0.220558,0.018197,0.239070
108,0.567379,0.030623,0.598386
109,0.581509,0.022925,0.604843
110,0.252337,0.021589,0.274374
111,0.913993,0.021418,0.935790
112,0.974089,0.024349,0.998772
113,0.093850,0.037274,0.131445
114,0.550883,0.022093,0.573329
115,0.913762,0.022159,0.936294
116,0.573646,0.020263,0.594268
117,0.620459,0.075571,0.696502
118,0.251308,0.033319,0.285131
119,0.591032,0.019427,0.610813
120,0.879275,0.018765,0.898357
121,0.472781,0.019438,0.492563
122,0.571028,0.034970,0.606482
123,0.567159,0.019966,0.587586
124,0.507306,0.020379,0.528122
125,0.554553,0.022674,0.577642
126,0.579470,0.020778,0.600637
127,0.585026,0.036042,0.621495
128,0.531068,0.021373,0.552755
129,0.596259,0.022448,0.619074
130,0.572854,0.020740,0.594022
131,0.225789,0.020166,0.246388
132,0.221776,0.031459,0.253612
133,0.233071,0.019023,0.252477
134,0.589064,0.020893,0.610339
135,0.554411,0.018834,0.573622
136,0.198720,0.033183,0.232295
137,0.598985,0.019401,0.618761
138,0.925672,0.019266,0.945264
139,0.203495,0.018370,0.222186
140,0.581584,0.023602,0.605659
141,0.607981,0.061897,0.670446
142,0.247541,0.022504,0.270451
143,0.574136,0.023515,0.598055
144,0.220204,0.020449,0.241089
145,0.587690,0.023526,0.611605
146,0.563971,0.038127,0.602465
147,0.832541,0.021565,0.854446
148,0.569677,0.020060,0.590155
149,0.510701,0.019890,0.530989
150,0.097753,0.019353,0.117437
151,0.214745,0.029892,0.244966
152,0.529347,0.019374,0.549067
153,0.948695,0.021598,0.970716
154,0.014522,0.082467,0.097705
155,0.124321,0.038973,0.163762
156,0.863221,0.019712,0.883352
157,0.206222,0.018384,0.224978
158,0.099140,0.018893,0.118345
159,0.599426,0.019965,0.619704
160,0.899148,0.031718,0.931271
161,0.098605,0.020296,0.119262
162,0.212911,0.019265,0.232586
163,0.605353,0.019348,0.625013
164,0.563275,0.019131,0.582751
165,0.844749,0.046930,0.892130
166,0.622341,0.019303,0.642031
167,0.955089,0.043182,0.998845
168,0.517476,0.022028,0.539929
169,0.829120,0.025637,0.855200
170,0.876069,0.038214,0.914693
171,0.549823,0.022401,0.572806
172,0.544946,0.021681,0.567071
173,0.212354,0.022965,0.235807
174,0.922172,0.033004,0.955545
175,0.099567,0.020675,0.120708
176,0.880254,0.019976,0.900615
177,0.871002,0.022085,0.893439
178,0.558508,0.020802,0.579830
179,0.584960,0.043857,0.629228
180,0.516526,0.022121,0.539077
181,0.568135,0.028981,0.597712
182,0.979561,0.023527,0.003496
183,0.569397,0.022802,0.592595
184,0.575516,0.031054,0.606967
185,0.181112,0.019935,0.201405
186,0.217445,0.019681,0.237483
187,0.934942,0.021580,0.956924
188,0.585513,0.026407,0.612322
189,0.593634,0.034159,0.628216
190,0.648822,0.041203,0.690771
191,0.525464,0.050610,0.577363
192,0.890961,0.023138,0.914471
193,0.586391,0.039311,0.626369
194,0.585089,0.029105,0.614631
195,0.525104,0.021680,0.547103
196,0.249394,0.049132,0.299040
197,0.249740,0.021876,0.271955
198,0.389818,0.038586,0.428731
199,0.916868,0.023959,0.941217
200,0.931304,0.021732,0.953341
201,0.692527,0.030082,0.723087
202,0.762408,0.020894,0.783705
203,0.564773,0.032489,0.597654
204,0.548724,0.021587,0.570688
205,0.210766,0.022922,0.234121
206,0.657929,0.034580,0.694101
207,0.303113,0.025514,0.329006
208,0.230470,0.035405,0.266276
209,0.596812,0.021079,0.618255
210,0.561746,0.020692,0.582798
211,0.484553,0.019004,0.503922
212,0.570554,0.036019,0.606946
213,0.217120,0.019470,0.236910
214,0.238046,0.036364,0.275001
215,0.596567,0.019532,0.616537
216,0.903533,0.030291,0.935328
217,0.911830,0.029028,0.941235
218,0.892633,0.021468,0.914550
219,0.581553,0.020867,0.602789
220,0.880729,0.018735,0.899811
221,0.578129,0.025993,0.604710
222,0.583687,0.039986,0.624205
223,0.561711,0.020420,0.582593
224,0.614924,0.026539,0.641970
225,0.164598,0.022334,0.187278
226,0.605200,0.023929,0.629461
227,0.513790,0.035233,0.549345
228,0.937913,0.030171,0.968415
229,0.578525,0.024733,0.603570
230,0.880080,0.035927,0.916549
231,0.540101,0.031828,0.572361
232,0.926541,0.020000,0.946887
233,0.551222,0.022638,0.574372
234,0.963492,0.036164,0.001329
235,0.550480,0.020192,0.571195
236,0.509858,0.030210,0.540524
237,0.565375,0.019540,0.585372
238,0.087868,0.019562,0.107812
239,0.574868,0.020301,0.595526
240,0.530303,0.022494,0.553244
241,0.628194,0.037404,0.666206
242,0.235367,0.025555,0.261310
243,0.245246,0.029924,0.275773
244,0.256529,0.024312,0.281242
245,0.541751,0.023940,0.566150
246,0.213607,0.040012,0.254012
247,0.574387,0.020874,0.595612
248,0.992698,0.038413,0.031621
249,0.291392,0.021160,0.312945
250,0.520127,0.030386,0.550906
251,0.563789,0.021163,0.585322
252,0.561990,0.019736,0.582078
253,0.572057,0.020883,0.593285
254,0.510508,0.019389,0.530248
255,0.551033,0.031189,0.582622
256,0.097802,0.022608,0.120783
257,0.915579,0.020487,0.936417
258,0.886803,0.018599,0.905740
259,0.557582,0.019611,0.577553
260,0.577453,0.041064,0.618888
261,0.600523,0.020337,0.621247
262,0.592833,0.019412,0.612608
263,0.568419,0.018404,0.587168
264,0.816847,0.019068,0.836266
265,0.583930,0.081850,0.666377
266,0.574898,0.018638,0.593947
267,0.980971,0.018822,0.000297
268,0.922890,0.020092,0.943360
269,0.623053,0.029705,0.653129
270,0.897620,0.018951,0.916945
271,0.524127,0.020616,0.545142
272,0.616114,0.024762,0.641387
273,0.986033,0.020270,0.006679
274,0.510696,0.030022,0.541103
275,0.910953,0.021994,0.933386
276,0.557200,0.020732,0.578325
277,0.881392,0.024685,0.906463
278,0.531204,0.023185,0.554852
279,0.255729,0.036412,0.292482
280,0.223263,0.022004,0.245651
281,0.229327,0.022859,0.252598
282,0.913515,0.018829,0.932675
283,0.572355,0.019707,0.592410
284,0.924881,0.029539,0.954748
285,0.570334,0.020753,0.591488
286,0.584321,0.019356,0.604243
287,0.207028,0.019262,0.226652
288,0.619683,0.037412,0.657444
289,0.524857,0.021180,0.546404
290,0.893436,0.020793,0.914569
291,0.600213,0.021771,0.622335
292,0.569480,0.019551,0.589409
293,0.523269,0.032416,0.556104
294,0.171117,0.020974,0.192469
295,0.525763,0.024680,0.550888
296,0.258313,0.040101,0.299048
297,0.239488,0.023015,0.262994
298,0.551116,0.049157,0.600882
299,0.869632,0.022936,0.893018
300,0.936639,0.020895,0.957973
301,0.644415,0.024435,0.669243
302,0.616634,0.018817,0.635788
303,0.254995,0.033040,0.288357
304,0.258405,0.027367,0.286344
305,0.612263,0.041421,0.654446
306,0.886903,0.027329,0.915169
307,0.521655,0.103558,0.625682
308,0.574556,0.023721,0.598662
309,0.523378,0.019773,0.543524
310,0.572089,0.020263,0.592788
311,0.206901,0.020046,0.227334
312,0.841770,0.034324,0.876451
313,0.944590,0.020687,0.965639
314,0.557925,0.020113,0.578430
315,0.929747,0.021189,0.951272
316,0.213165,0.020295,0.233824
317,0.524005,0.033578,0.558157
318,0.579490,0.020591,0.600442
319,0.974551,0.020266,0.995186
320,0.834694,0.022753,0.857938
321,0.587801,0.020994,0.609156
322,0.586448,0.030921,0.617740
323,0.212165,0.024196,0.236773
324,0.529955,0.021852,0.552180
325,0.579253,0.019653,0.599293
326,0.862887,0.030847,0.894151
327,0.588997,0.023070,0.612443
328,0.520735,0.019759,0.540875
329,0.878417,0.021886,0.900755
330,0.503547,0.019750,0.523709
331,0.485923,0.033086,0.519380
332,0.621104,0.022872,0.644335
333,0.938422,0.020043,0.958899
334,0.882007,0.020043,0.902456
335,0.212367,0.020656,0.233387
336,0.898620,0.042553,0.941509
337,0.606909,0.018927,0.626160
338,0.968558,0.020410,0.989294
339,0.243977,0.020141,0.264504
340,0.602777,0.021356,0.624465
341,0.541082,0.068719,0.610318
342,0.847707,0.025674,0.873776
343,0.238257,0.021290,0.260037
344,0.867859,0.022721,0.890916
345,0.098884,0.035242,0.134434
346,0.518270,0.021220,0.539950
347,0.821020,0.019721,0.841073
348,0.975591,0.021538,0.997500
349,0.577368,0.020303,0.598051
350,0.956293,0.062145,0.018885
351,0.200218,0.021441,0.222112
352,0.577804,0.019632,0.597791
353,0.635522,0.019668,0.655495
354,0.887502,0.023046,0.910956
355,0.533279,0.032157,0.565768
356,0.913191,0.018982,0.932534
357,0.228603,0.019624,0.248595
358,0.949965,0.022741,0.973054
359,0.605479,0.023631,0.629474
360,0.997341,0.037123,0.034836
361,0.569045,0.021285,0.590749
362,0.578327,0.021661,0.600437
363,0.529779,0.019965,0.550123
364,0.555091,0.031554,0.587000
365,0.865297,0.020225,0.885907
366,0.977669,0.021010,0.999203
367,0.579383,0.023915,0.603671
368,0.234140,0.022283,0.256848
369,0.563966,0.029036,0.593305
370,0.569941,0.020342,0.590630
371,0.591937,0.020602,0.612925
372,0.235633,0.020472,0.256652
373,0.216692,0.038458,0.255784
374,0.344162,0.035042,0.379586
375,0.871743,0.021671,0.893808
376,0.582768,0.024468,0.607624
377,0.581234,0.019365,0.600921
378,0.926656,0.021758,0.948770
379,0.583436,0.032414,0.616167
380,0.108456,0.020701,0.129477
381,0.594381,0.020070,0.614781
382,0.520516,0.019899,0.540806
383,0.232345,0.031578,0.264849
384,0.093809,0.023896,0.118055
385,0.257080,0.019681,0.277207
386,0.290547,0.019709,0.310646
387,0.877947,0.022291,0.900645
388,0.596341,0.031885,0.628621
389,0.909610,0.021719,0.931718
390,0.887804,0.021535,0.909724
391,0.706887,0.021315,0.728693
392,0.570968,0.019608,0.590905
393,0.582465,0.032349,0.615128
394,0.634521,0.020412,0.655260
395,0.867797,0.024716,0.893029
