file,read,parse,total
0,0.539374,0.018801,0.558604
1,0.242532,0.019188,0.262130
2,0.576393,0.035895,0.612714
3,0.234257,0.020342,0.255139
4,0.163671,0.024639,0.188845
5,0.531911,0.025839,0.558417
6,0.207253,0.027142,0.236448
7,0.235372,0.043065,0.279005
8,0.211855,0.022615,0.234971
9,0.576026,0.022384,0.598829
10,0.935189,0.019619,0.955258
11,0.236824,0.019192,0.256633
12,0.935880,0.042514,0.978932
13,0.806324,0.022459,0.829217
14,0.255821,0.025655,0.281892
15,0.557249,0.021194,0.578918
16,0.884913,0.018334,0.903716
17,0.612858,0.029090,0.642333
18,0.571204,0.021355,0.593020
19,0.216933,0.039916,0.257678
20,0.885388,0.021159,0.906974
21,0.549588,0.028974,0.579108
22,0.102306,0.018387,0.121094
23,0.598374,0.023978,0.623108
24,0.943197,0.019713,0.963319
25,0.878282,0.018983,0.897707
26,0.100776,0.031261,0.132483
27,0.289898,0.019156,0.309457
28,0.834264,0.019439,0.854106
29,0.576367,0.018793,0.595555
30,0.881103,0.020926,0.902621
31,0.243100,0.058035,0.301663
32,0.268985,0.034992,0.304529
33,0.566742,0.020530,0.587724
34,0.230010,0.021536,0.252055
35,0.237282,0.022323,0.260052
36,0.519888,0.029299,0.549598
37,0.887822,0.019503,0.907763
38,0.517729,0.019800,0.537967
39,0.538988,0.023318,0.562820
40,0.090358,0.036288,0.127047
41,0.234190,0.029774,0.264493
42,0.854607,0.020033,0.875027
43,0.623462,0.019452,0.643540
44,0.227636,0.036809,0.265019
45,0.231434,0.029397,0.261161
46,0.618400,0.023732,0.642460
47,0.521224,0.020836,0.542398
48,0.557003,0.020189,0.577585
49,0.598560,0.020350,0.619223
