file,read,parse,total
0,0.101503,0.025216,0.127171
1,0.223822,0.027002,0.251408
2,0.549913,0.025580,0.576870
3,0.218635,0.026853,0.246439
4,0.583210,0.034001,0.617625
5,0.573746,0.022477,0.596642
6,0.566980,0.023961,0.591296
7,0.610232,0.024034,0.634679
8,0.214552,0.043163,0.258191
9,0.575967,0.022456,0.598963
10,0.864702,0.022794,0.887979
11,0.534482,0.023039,0.557932
12,0.197469,0.048375,0.246432
13,0.581532,0.032978,0.614933
14,0.942105,0.020815,0.963422
15,0.570768,0.021296,0.592458
16,0.216912,0.020814,0.238175
17,0.537977,0.020255,0.558587
18,0.960072,0.041371,0.001886
19,0.877280,0.018443,0.896078
20,0.904773,0.023416,0.928563
21,0.227024,0.021657,0.249010
22,0.587166,0.019482,0.607039
23,0.874531,0.037063,0.911968
24,0.216712,0.018985,0.236035
25,0.880806,0.024133,0.905279
26,0.093544,0.021542,0.115465
27,0.560277,0.035493,0.596147
28,0.208088,0.022333,0.230783
29,0.083577,0.023837,0.107732
30,0.961229,0.023976,0.985591
31,0.243191,0.050860,0.294936
32,0.236187,0.048819,0.285452
33,0.179887,0.023766,0.204020
34,0.248537,0.030639,0.279560
35,0.554503,0.027912,0.582755
36,0.519276,0.025770,0.545377
37,0.608370,0.068434,0.677188
38,0.590825,0.020633,0.611905
39,0.076667,0.021680,0.098689
40,0.309574,0.045069,0.355332
41,0.253151,0.037279,0.290816
42,0.655204,0.184553,0.840760
43,0.603025,0.024121,0.627568
44,0.603914,0.035260,0.639700
45,0.576729,0.029547,0.606885
46,0.191567,0.048660,0.240773
47,0.611234,0.022737,0.634393
48,0.229085,0.020518,0.250042
49,0.268675,0.037136,0.306329
50,0.225421,0.023187,0.250483
51,0.980607,0.036838,0.017858
52,0.099245,0.019645,0.119285
53,0.872290,0.021761,0.894559
54,0.551545,0.030526,0.582525
55,0.102406,0.023064,0.125894
56,0.215461,0.029663,0.245524
57,0.528235,0.022094,0.550831
58,0.580433,0.021811,0.602745
59,0.533539,0.036275,0.570360
60,0.243793,0.037451,0.281651
61,0.558600,0.053307,0.612445
62,0.263203,0.061899,0.325806
63,0.293845,0.088741,0.383410
64,0.234418,0.201875,0.437833
65,0.402778,0.239657,0.644181
66,0.587826,0.096422,0.684983
67,0.116989,0.044564,0.162192
68,0.207066,0.038190,0.245930
69,0.247434,0.038741,0.286745
70,0.864137,0.073048,0.937769
71,0.605298,0.022318,0.628204
72,0.533158,0.019942,0.553514
73,0.917032,0.024773,0.942394
74,0.228962,0.021377,0.250885
75,0.227277,0.055319,0.283273
76,0.582684,0.019075,0.602201
77,0.563841,0.018780,0.583038
78,0.211611,0.020328,0.232356
79,0.097058,0.019317,0.116763
80,0.253689,0.052057,0.306389
81,0.224022,0.024205,0.248818
82,0.975941,0.031765,0.008352
83,0.939477,0.020170,0.960051
84,0.868332,0.032059,0.900950
85,0.625196,0.021288,0.646854
86,0.929126,0.018603,0.948110
87,0.839451,0.023000,0.862887
88,0.219497,0.020473,0.240496
89,0.260081,0.041401,0.301894
90,0.635838,0.023724,0.659915
91,0.857213,0.023749,0.881316
92,0.881294,0.021739,0.903495
93,0.940177,0.047637,0.990849
94,0.950857,0.039151,0.990588
95,0.835150,0.020403,0.856022
96,0.577000,0.019311,0.596735
97,0.219398,0.020628,0.240556
98,0.013739,0.021048,0.035506
99,0.925249,0.032836,0.958449
100,0.527196,0.019480,0.547060
101,0.503435,0.018287,0.522116
102,0.605204,0.024695,0.630357
103,0.909163,0.032184,0.941734
104,0.912767,0.019177,0.932373
105,0.514213,0.027053,0.542048
106,0.889913,0.023670,0.914018
107,0.218177,0.023447,0.242055
108,0.595418,0.038888,0.634724
109,0.568266,0.021527,0.590208
110,0.569929,0.019631,0.589943
111,0.520624,0.019783,0.540841
112,0.200559,0.023996,0.225027
113,0.517000,0.035235,0.552651
114,0.224054,0.019407,0.243868
115,0.917382,0.020549,0.938369
116,0.627238,0.022775,0.650440
117,0.607052,0.023326,0.630801
118,0.509652,0.030921,0.541084
119,0.860279,0.022020,0.882695
120,0.511863,0.018531,0.530773
121,0.332423,0.021887,0.354832
122,0.162638,0.035118,0.198192
123,0.923877,0.020916,0.945287
124,0.898694,0.019961,0.919023
125,0.597371,0.028811,0.626633
126,0.602328,0.021034,0.623814
127,0.932868,0.032497,0.965820
128,0.525157,0.020162,0.545761
129,0.929194,0.033360,0.963150
130,0.993097,0.022965,0.016545
131,0.546732,0.024446,0.571682
132,0.566716,0.039152,0.606278
133,0.609157,0.020819,0.630492
134,0.882113,0.021368,0.903894
135,0.877657,0.021384,0.899619
136,0.888550,0.020829,0.909870
137,0.887969,0.067147,0.955668
138,0.179514,0.026100,0.206073
139,0.544959,0.042410,0.588174
140,0.559800,0.054734,0.614961
141,0.262261,0.064377,0.327469
142,0.253565,0.054890,0.308898
143,0.887804,0.024811,0.913398
144,0.222842,0.021345,0.244558
145,0.209043,0.024044,0.233563
146,0.531173,0.039166,0.570694
147,0.884384,0.020902,0.905599
148,0.173128,0.026201,0.199674
149,0.923488,0.028062,0.952103
150,0.569032,0.021311,0.590727
151,0.736256,0.088221,0.825166
152,0.188755,0.019406,0.208540
153,0.540972,0.020422,0.561806
154,0.512934,0.020532,0.533829
155,0.221721,0.019742,0.241852
156,0.093346,0.036817,0.130514
157,0.210798,0.021234,0.232372
158,0.624959,0.025288,0.650648
159,0.598543,0.020579,0.619440
160,0.231523,0.031785,0.263689
161,0.237633,0.030273,0.268340
162,0.107870,0.033089,0.141716
163,0.995044,0.021556,0.016977
164,0.595341,0.021264,0.616945
165,0.883494,0.052081,0.935984
166,0.214878,0.023292,0.238650
167,0.093009,0.028055,0.121483
168,0.238926,0.052813,0.292283
169,0.545887,0.025184,0.571686
170,0.889666,0.051404,0.941505
171,0.581129,0.023697,0.605293
172,0.623554,0.020514,0.644429
173,0.524668,0.020227,0.545363
174,0.212002,0.020359,0.232823
175,0.237177,0.035013,0.272528
176,0.276146,0.021254,0.297771
177,0.219167,0.021900,0.241429
178,0.619906,0.022984,0.643292
179,0.568944,0.033045,0.602474
180,0.213301,0.020906,0.234585
181,0.608846,0.019034,0.628223
182,0.510991,0.020970,0.532318
183,0.553957,0.022868,0.577204
184,0.216304,0.029647,0.246305
185,0.567603,0.022427,0.590526
186,0.097212,0.021200,0.118925
187,0.212808,0.019655,0.232966
188,0.847686,0.021739,0.869985
189,0.578246,0.031293,0.610259
190,0.885313,0.024574,0.910337
191,0.523138,0.024051,0.547625
192,0.562525,0.021267,0.584159
193,0.990767,0.025435,0.016735
194,0.587346,0.047937,0.635799
195,0.563483,0.030738,0.594809
196,0.514645,0.019303,0.534373
197,0.562891,0.021330,0.584913
198,0.515326,0.030143,0.545905
199,0.549570,0.021744,0.571777
200,0.934001,0.022931,0.957430
201,0.525591,0.022662,0.548827
202,0.546654,0.022635,0.569786
203,0.913890,0.038811,0.953262
204,0.856762,0.022800,0.880055
205,0.541096,0.033165,0.574747
