file,read,parse,total
0,0.085055,0.004334,0.089496
1,0.077903,0.003565,0.081538
2,0.067117,0.003520,0.070713
3,0.082147,0.003603,0.085825
4,0.078912,0.004426,0.083435
5,0.086538,0.008605,0.095246
6,0.104617,0.004357,0.109060
7,0.080169,0.004507,0.084814
8,0.090522,0.004387,0.095016
9,0.081206,0.005501,0.086851
10,0.075470,0.003495,0.079053
11,0.073036,0.003977,0.077094
12,0.095321,0.003627,0.099026
13,0.103016,0.003628,0.106716
14,0.083780,0.003563,0.087432
15,0.096912,0.003449,0.100432
16,0.097899,0.005690,0.103709
17,0.081038,0.003724,0.084859
18,0.081474,0.003820,0.085439
19,0.080276,0.004583,0.084965
20,0.070925,0.003480,0.074484
21,0.089349,0.004368,0.093801
22,0.087191,0.004413,0.091711
23,0.082302,0.004060,0.086475
24,0.101126,0.004570,0.105805
25,0.090877,0.003614,0.094568
26,0.081330,0.003719,0.085139
27,0.084551,0.003415,0.088035
28,0.068388,0.003795,0.072257
29,0.084206,0.003733,0.088029
30,0.090601,0.003543,0.094215
31,0.093991,0.003616,0.097703
32,0.072185,0.004006,0.076288
33,0.093965,0.007371,0.101627
34,0.084299,0.003652,0.088052
35,0.083735,0.003883,0.087700
36,0.078647,0.004385,0.083131
37,0.077466,0.004475,0.082041
38,0.086515,0.003827,0.090416
39,0.076964,0.003676,0.080726
40,0.074858,0.003441,0.078371
41,0.093054,0.003732,0.096867
42,0.102923,0.003543,0.106561
43,0.073968,0.003458,0.077492
44,0.074611,0.003411,0.078084
45,0.075999,0.003374,0.079437
46,0.077365,0.003460,0.080891
47,0.076120,0.003437,0.079622
48,0.079511,0.003507,0.083091
49,0.083449,0.004531,0.088088
50,0.065736,0.004078,0.069921
51,0.071087,0.003760,0.074963
52,0.088442,0.003829,0.092351
53,0.079287,0.003750,0.083118
54,0.100956,0.004217,0.105261
55,0.100105,0.003858,0.104061
56,0.076375,0.003529,0.079978
57,0.078271,0.003518,0.081859
58,0.071301,0.003811,0.075190
59,0.084522,0.003845,0.088458
60,0.069089,0.004018,0.073211
61,0.079380,0.004236,0.083699
62,0.078662,0.003570,0.082340
63,0.078716,0.005028,0.083843
64,0.106458,0.003486,0.110013
65,0.083372,0.003929,0.087386
66,0.080137,0.003888,0.084125
67,0.065664,0.003764,0.069507
68,0.080866,0.003467,0.084401
69,0.074919,0.003456,0.078440
70,0.070177,0.003917,0.074170
71,0.073162,0.003443,0.076670
72,0.075067,0.003398,0.078530
73,0.073703,0.003457,0.077227
74,0.077354,0.003649,0.081094
75,0.083102,0.003406,0.086574
76,0.061749,0.003470,0.065281
77,0.073389,0.004139,0.077632
78,0.070606,0.003562,0.074235
79,0.073447,0.003530,0.077041
80,0.072915,0.003528,0.076508
81,0.074598,0.003658,0.078325
82,0.078498,0.003433,0.081997
83,0.078715,0.003553,0.082332
84,0.072378,0.003852,0.076310
85,0.065698,0.003454,0.069217
86,0.072631,0.003484,0.076184
87,0.066072,0.003764,0.069907
88,0.066709,0.004201,0.071003
89,0.079139,0.003479,0.082683
90,0.089300,0.003448,0.092813
91,0.082051,0.004216,0.086386
92,0.072915,0.003404,0.076388
93,0.076102,0.003456,0.079624
94,0.068896,0.003474,0.072436
95,0.077925,0.003553,0.081545
96,0.081714,0.003448,0.085224
97,0.074136,0.003466,0.077667
98,0.074017,0.003466,0.077551
99,0.060115,0.003446,0.063624
