file,read,parse,total
0,0.084912,0.003801,0.088825
1,0.085213,0.003657,0.088941
2,0.091862,0.003528,0.095458
3,0.073298,0.003448,0.076816
4,0.084110,0.003777,0.087962
5,0.104508,0.003715,0.108326
6,0.105152,0.003573,0.108817
7,0.082603,0.003906,0.086595
8,0.085878,0.004328,0.090293
9,0.085422,0.004091,0.089595
10,0.110969,0.003567,0.114602
11,0.090613,0.004520,0.095238
12,0.094232,0.003547,0.097859
13,0.104345,0.003914,0.108350
14,0.087204,0.003566,0.090841
15,0.083756,0.004353,0.088203
16,0.087120,0.003517,0.090720
17,0.119908,0.003635,0.123631
18,0.074603,0.003471,0.078146
19,0.087805,0.003624,0.091514
20,0.071066,0.004009,0.075161
21,0.073880,0.003587,0.077552
22,0.071645,0.003561,0.075278
23,0.083104,0.003894,0.087090
24,0.083352,0.003616,0.087038
25,0.082021,0.004269,0.086369
26,0.111497,0.003504,0.115071
27,0.094025,0.004378,0.098495
28,0.074224,0.004474,0.078791
29,0.080893,0.003794,0.084762
30,0.086985,0.003786,0.090849
31,0.081341,0.003542,0.084953
32,0.081571,0.004066,0.085718
33,0.084076,0.004572,0.088747
34,0.095312,0.004404,0.099809
35,0.103380,0.003562,0.107010
36,0.073171,0.003542,0.076778
37,0.082058,0.003850,0.085988
38,0.080051,0.004097,0.084224
39,0.078564,0.003854,0.082494
40,0.066324,0.004127,0.070529
41,0.077483,0.004307,0.081887
42,0.082815,0.003866,0.086770
43,0.089450,0.003556,0.093077
44,0.072256,0.003931,0.076266
45,0.079861,0.003957,0.083894
46,0.091754,0.005340,0.097209
47,0.119639,0.004320,0.124053
48,0.086516,0.003628,0.090214
49,0.079881,0.004329,0.084310
50,0.092635,0.003929,0.096645
51,0.085323,0.003820,0.089222
52,0.087607,0.005050,0.092792
53,0.082051,0.003461,0.085586
54,0.084430,0.004217,0.088737
55,0.097521,0.003468,0.101054
56,0.111394,0.004109,0.115579
57,0.097496,0.004161,0.101733
58,0.086403,0.004149,0.090648
59,0.088350,0.003509,0.091921
60,0.066565,0.003462,0.070093
61,0.078016,0.003431,0.081513
62,0.081817,0.003462,0.085344
63,0.077768,0.003722,0.081565
64,0.082270,0.003459,0.085796
65,0.080061,0.003695,0.083833
66,0.066370,0.003833,0.070274
67,0.073338,0.004636,0.078056
68,0.083380,0.003442,0.086886
69,0.086467,0.003478,0.090008
70,0.081008,0.003873,0.084957
71,0.082315,0.003585,0.085969
72,0.083191,0.003619,0.086908
73,0.089992,0.003455,0.093513
74,0.086944,0.003392,0.090402
75,0.078717,0.004223,0.083019
76,0.062836,0.004098,0.067010
77,0.076573,0.003467,0.080103
78,0.077169,0.003554,0.080790
79,0.086422,0.003722,0.090222
80,0.074016,0.003883,0.077983
81,0.079360,0.003950,0.083384
82,0.078100,0.005199,0.083403
83,0.090352,0.003593,0.094026
84,0.071390,0.003542,0.075002
85,0.084356,0.003639,0.088062
86,0.084821,0.003791,0.088686
87,0.076973,0.003871,0.080910
88,0.072595,0.003595,0.076257
89,0.075797,0.003569,0.079432
90,0.078461,0.003579,0.082103
91,0.072935,0.003535,0.076536
92,0.082091,0.003453,0.085608
93,0.085261,0.003873,0.089203
94,0.082394,0.004383,0.086858
95,0.083367,0.003525,0.086955
96,0.078490,0.003486,0.082041
97,0.074354,0.003825,0.078255
98,0.077185,0.003447,0.080695
99,0.077348,0.003937,0.081362
100,0.077263,0.003461,0.080787
101,0.077586,0.003537,0.081194
102,0.077993,0.003519,0.081585
103,0.083256,0.003697,0.087033
104,0.078384,0.004989,0.083461
105,0.075828,0.004544,0.080466
106,0.065776,0.003506,0.069430
107,0.077122,0.003544,0.080728
108,0.072840,0.003891,0.076801
109,0.076951,0.004256,0.081286
110,0.081217,0.003561,0.084843
111,0.066303,0.003508,0.069882
112,0.078667,0.003565,0.082296
113,0.076204,0.003468,0.079736
114,0.067013,0.003430,0.070505
115,0.075354,0.004127,0.079556
116,0.079171,0.003543,0.082780
117,0.076244,0.003471,0.079780
118,0.082885,0.003738,0.086695
119,0.083347,0.003781,0.087200
120,0.080492,0.003443,0.083999
121,0.081735,0.004038,0.085851
122,0.083799,0.003723,0.087593
123,0.080892,0.003495,0.084450
124,0.086684,0.003505,0.090256
125,0.077259,0.003990,0.081341
126,0.087184,0.003492,0.090739
127,0.107661,0.003826,0.111567
128,0.084081,0.003539,0.087684
129,0.081216,0.004521,0.085820
130,0.074376,0.003469,0.077911
131,0.088007,0.003520,0.091597
132,0.087954,0.003741,0.091767
133,0.079899,0.003480,0.083447
134,0.080571,0.004277,0.084922
135,0.082494,0.003524,0.086081
136,0.079647,0.003924,0.083645
137,0.068219,0.004125,0.072431
138,0.084720,0.003622,0.088412
139,0.082626,0.003510,0.086205
140,0.085464,0.003621,0.089155
141,0.069436,0.003497,0.073004
142,0.072040,0.003865,0.075987
143,0.077103,0.004293,0.081479
144,0.085135,0.003953,0.089167
145,0.079481,0.005300,0.084892
146,0.063152,0.003724,0.066948
147,0.070683,0.003443,0.074193
148,0.076546,0.003457,0.080069
149,0.076130,0.003544,0.079738
150,0.078577,0.003669,0.082344
151,0.079232,0.003515,0.082816
152,0.079805,0.003553,0.083431
153,0.075800,0.004106,0.079989
154,0.074185,0.003503,0.077754
155,0.078156,0.003826,0.082066
156,0.082121,0.003552,0.085739
157,0.092939,0.003577,0.096586
158,0.088375,0.003541,0.091985
159,0.085416,0.004045,0.089579
160,0.080496,0.003435,0.083994
161,0.078166,0.003370,0.081603
162,0.064276,0.003510,0.067853
163,0.078622,0.003618,0.082308
164,0.077876,0.003873,0.081830
165,0.077214,0.004636,0.081925
166,0.075037,0.003537,0.078638
167,0.073193,0.004238,0.077518
168,0.087704,0.003485,0.091252
169,0.066816,0.003472,0.070356
170,0.076815,0.003798,0.080686
171,0.089387,0.003476,0.092928
172,0.067172,0.004274,0.071526
173,0.075248,0.003705,0.079028
174,0.067178,0.004211,0.071461
175,0.076372,0.004190,0.080633
176,0.078457,0.003611,0.082132
177,0.084149,0.003460,0.087674
178,0.076965,0.005008,0.082086
179,0.085571,0.004333,0.089982
180,0.082951,0.003521,0.086536
181,0.078931,0.004240,0.083247
182,0.082460,0.003401,0.085924
183,0.078638,0.003493,0.082197
184,0.076175,0.004417,0.080669
185,0.068466,0.003656,0.072213
186,0.075948,0.003534,0.079547
187,0.076781,0.003488,0.080334
188,0.081160,0.004231,0.085468
189,0.078726,0.003607,0.082400
190,0.079259,0.004252,0.083595
191,0.070941,0.004160,0.075176
192,0.079257,0.004518,0.083857
193,0.083533,0.003543,0.087145
194,0.068010,0.004274,0.072381
195,0.080258,0.004183,0.084520
196,0.091333,0.003657,0.095075
197,0.083208,0.003536,0.086809
198,0.076834,0.003445,0.080343
199,0.065233,0.003888,0.069189
200,0.076862,0.003614,0.080555
201,0.069478,0.003873,0.073487
202,0.083157,0.003859,0.087101
203,0.086283,0.003723,0.090069
204,0.084088,0.003525,0.087676
205,0.079620,0.003497,0.083183
206,0.065266,0.003496,0.068827
207,0.074672,0.003477,0.078218
208,0.078026,0.003543,0.081636
209,0.080834,0.003477,0.084379
210,0.079524,0.003797,0.083391
211,0.068284,0.003929,0.072312
212,0.081726,0.003497,0.085304
213,0.089225,0.003637,0.092957
214,0.086468,0.004214,0.090759
