file,read,parse,total
0,0.077161,0.003539,0.080780
1,0.074245,0.003446,0.077756
2,0.073356,0.003528,0.076961
3,0.085959,0.003430,0.089453
4,0.077856,0.003911,0.081832
5,0.074533,0.003481,0.078077
6,0.072631,0.003356,0.076050
7,0.073437,0.003487,0.076991
8,0.070373,0.003667,0.074139
9,0.070511,0.004424,0.075016
10,0.075351,0.003673,0.079112
11,0.072497,0.003468,0.076029
12,0.077514,0.004201,0.081805
13,0.073154,0.003485,0.076704
14,0.068508,0.003499,0.072071
15,0.075580,0.003410,0.079053
16,0.073165,0.003670,0.076913
17,0.070553,0.003505,0.074132
18,0.070011,0.004023,0.074121
19,0.074212,0.003440,0.077714
20,0.072809,0.003757,0.076649
21,0.078248,0.004298,0.082633
22,0.071963,0.003545,0.075580
23,0.080733,0.003456,0.084258
24,0.079126,0.003593,0.082791
25,0.076260,0.004304,0.080636
26,0.067426,0.003652,0.071148
27,0.064428,0.003487,0.067979
28,0.090095,0.003674,0.093860
29,0.083629,0.003589,0.087295
30,0.076326,0.003588,0.079991
31,0.082457,0.003536,0.086059
32,0.083053,0.004347,0.087480
33,0.083748,0.003532,0.087348
34,0.077077,0.003980,0.081144
35,0.076590,0.003445,0.080112
36,0.077692,0.003862,0.081626
37,0.082373,0.003480,0.085922
38,0.087711,0.003440,0.091218
39,0.081794,0.003905,0.085770
40,0.085882,0.005657,0.091633
41,0.095630,0.004487,0.100229
42,0.089428,0.003416,0.092946
43,0.082382,0.003665,0.086148
44,0.108109,0.003465,0.111642
45,0.085308,0.006471,0.091918
46,0.099520,0.004097,0.103727
47,0.092803,0.003467,0.096338
48,0.086488,0.003479,0.090032
49,0.075118,0.003440,0.078624
