file,read,parse,total
0,0.070283,0.003500,0.073865
1,0.067487,0.003650,0.071211
2,0.074126,0.003648,0.077843
3,0.086834,0.003459,0.090387
4,0.070563,0.003475,0.074100
5,0.076656,0.004154,0.080884
6,0.078116,0.003411,0.081590
7,0.065029,0.003495,0.068589
8,0.074448,0.003618,0.078135
9,0.061174,0.004209,0.065458
10,0.073494,0.003502,0.077062
11,0.078770,0.003477,0.082311
12,0.074570,0.004206,0.078850
13,0.061966,0.003586,0.065618
14,0.075689,0.003597,0.079350
15,0.072539,0.003514,0.076118
16,0.077978,0.003489,0.081533
17,0.076011,0.004420,0.080506
18,0.073802,0.003391,0.077254
19,0.072969,0.004319,0.077366
20,0.077091,0.003454,0.080611
21,0.072297,0.003613,0.075986
22,0.071868,0.003691,0.075634
23,0.077640,0.003566,0.081271
24,0.079751,0.003523,0.083353
25,0.081874,0.003453,0.085395
26,0.077983,0.003452,0.081496
27,0.075480,0.003442,0.078987
28,0.064802,0.003953,0.068829
29,0.063770,0.003485,0.067318
30,0.063931,0.003906,0.067909
31,0.076446,0.003406,0.079916
32,0.074711,0.003565,0.078341
33,0.063473,0.004079,0.067636
34,0.078971,0.003614,0.082653
35,0.070892,0.003965,0.074932
36,0.072492,0.004608,0.077182
37,0.079031,0.004265,0.083377
38,0.078514,0.003570,0.082150
39,0.078319,0.003478,0.081863
40,0.077851,0.003542,0.081458
41,0.070093,0.003641,0.073814
42,0.075149,0.004195,0.079419
43,0.074759,0.003506,0.078329
44,0.075031,0.005009,0.080137
45,0.087240,0.003521,0.090827
46,0.081480,0.004534,0.086096
47,0.088350,0.003439,0.091858
48,0.081184,0.003711,0.084979
49,0.099019,0.003535,0.102617
50,0.082667,0.003623,0.086359
51,0.071639,0.003447,0.075150
52,0.062721,0.003706,0.066499
53,0.078222,0.003543,0.081829
54,0.073658,0.003510,0.077233
55,0.061729,0.003555,0.065348
56,0.077661,0.003768,0.081547
57,0.093647,0.003484,0.097203
58,0.084679,0.004058,0.088823
59,0.079046,0.003689,0.082814
60,0.086172,0.003633,0.089883
61,0.077595,0.003504,0.081165
62,0.079243,0.004203,0.083534
63,0.074710,0.003481,0.078253
64,0.072004,0.003995,0.076083
65,0.076908,0.004225,0.081212
66,0.072219,0.003478,0.075767
67,0.070059,0.003797,0.073928
68,0.069785,0.004177,0.074036
69,0.065266,0.003372,0.068700
70,0.077608,0.003450,0.081126
71,0.081064,0.003588,0.084718
72,0.072800,0.004123,0.076994
73,0.083199,0.003477,0.086740
74,0.075592,0.003774,0.079445
75,0.074739,0.003798,0.078615
76,0.078261,0.004389,0.082745
77,0.076101,0.003462,0.079629
78,0.074545,0.003646,0.078344
79,0.072375,0.003476,0.075913
80,0.073493,0.003525,0.077083
81,0.071314,0.003576,0.074956
82,0.077101,0.003717,0.080910
83,0.073648,0.004116,0.077863
84,0.092829,0.003700,0.096610
85,0.076090,0.003564,0.079717
86,0.078720,0.003533,0.082322
87,0.081592,0.003886,0.085589
88,0.085899,0.003500,0.089464
89,0.079095,0.003572,0.082740
90,0.081637,0.003630,0.085343
91,0.067924,0.003393,0.071393
92,0.078927,0.003500,0.082496
93,0.073579,0.003569,0.077218
94,0.077719,0.003693,0.081488
95,0.076261,0.003521,0.079856
96,0.065551,0.003614,0.069236
97,0.082928,0.003422,0.086408
98,0.078547,0.004212,0.082835
99,0.058025,0.003522,0.061625
100,0.071148,0.003459,0.074687
101,0.081890,0.003515,0.085467
102,0.083543,0.003616,0.087232
103,0.064146,0.004010,0.068230
104,0.077625,0.003472,0.081160
105,0.062056,0.004146,0.066291
106,0.062869,0.004904,0.067857
107,0.075804,0.003442,0.079310
108,0.073490,0.003519,0.077076
109,0.062965,0.003571,0.066605
110,0.081185,0.004193,0.085453
111,0.080535,0.003565,0.084164
112,0.073958,0.003570,0.077614
113,0.085583,0.003545,0.089193
114,0.078389,0.004029,0.082511
115,0.095395,0.003571,0.099039
116,0.068723,0.003796,0.072617
117,0.089441,0.004408,0.093929
118,0.072245,0.003576,0.075888
119,0.069336,0.003828,0.073238
120,0.065124,0.003624,0.068849
121,0.084555,0.003436,0.088058
122,0.084167,0.003587,0.087825
123,0.085268,0.003495,0.088831
124,0.079758,0.003579,0.083407
125,0.094947,0.003750,0.098771
126,0.085785,0.004147,0.090012
127,0.098062,0.003598,0.101727
128,0.113585,0.003511,0.117163
129,0.075824,0.003475,0.079367
130,0.067219,0.003492,0.070778
131,0.077040,0.003555,0.080671
132,0.073623,0.004381,0.078094
133,0.085756,0.003863,0.089701
134,0.075308,0.003656,0.079058
135,0.083716,0.003763,0.087558
136,0.078001,0.004221,0.082305
137,0.107874,0.003512,0.111458
138,0.075815,0.003656,0.079559
139,0.071630,0.003499,0.075197
140,0.086631,0.003408,0.090104
141,0.078419,0.003823,0.082331
142,0.109022,0.004404,0.113503
143,0.078215,0.003478,0.081761
144,0.076048,0.004187,0.080318
145,0.081258,0.003949,0.085286
146,0.078734,0.003645,0.082450
147,0.085884,0.003603,0.089563
148,0.085089,0.004203,0.089391
149,0.112624,0.003503,0.116196
150,0.084855,0.003798,0.088735
151,0.082210,0.004200,0.086497
152,0.076637,0.003593,0.080308
153,0.109787,0.004293,0.114160
154,0.086767,0.004411,0.091278
155,0.101074,0.003737,0.104889
156,0.066917,0.004179,0.071172
157,0.075520,0.003711,0.079304
158,0.078005,0.003695,0.081787
