file,read,parse,total
0,0.078970,0.004178,0.083320
1,0.088364,0.006049,0.094526
2,0.094969,0.003738,0.098783
3,0.077368,0.003781,0.081226
4,0.095204,0.004522,0.099846
5,0.087535,0.004272,0.091908
6,0.088991,0.004863,0.093956
7,0.076980,0.004077,0.081158
8,0.086812,0.003787,0.090679
9,0.078657,0.004025,0.082769
10,0.094513,0.003893,0.098480
11,0.095549,0.004550,0.100268
12,0.102836,0.003588,0.106530
13,0.092802,0.003723,0.096620
14,0.093759,0.004266,0.098111
15,0.078354,0.003949,0.082375
16,0.079349,0.003889,0.083348
17,0.095949,0.003559,0.099581
18,0.077738,0.003560,0.081366
19,0.094623,0.003629,0.098324
20,0.094980,0.003756,0.098809
21,0.091723,0.004701,0.096514
22,0.088581,0.003968,0.092656
23,0.087739,0.004286,0.092125
24,0.109537,0.003714,0.113335
25,0.089590,0.003959,0.093640
26,0.085528,0.003722,0.089323
27,0.088778,0.004111,0.092979
28,0.088425,0.004320,0.092832
29,0.214898,0.004779,0.219796
30,0.095161,0.005114,0.100383
31,0.098307,0.003487,0.101864
32,0.090105,0.004250,0.094449
33,0.112477,0.004113,0.116696
34,0.094748,0.004170,0.099010
35,0.089030,0.003588,0.092692
36,0.077392,0.004045,0.081602
37,0.091387,0.003664,0.095137
38,0.079350,0.003829,0.083302
39,0.106842,0.003999,0.110935
40,0.094689,0.004634,0.099431
41,0.090529,0.003902,0.094515
42,0.080528,0.005088,0.085713
43,0.093680,0.004210,0.097992
44,0.092432,0.003610,0.096128
45,0.092683,0.003707,0.096480
46,0.091745,0.004217,0.096040
47,0.106653,0.003509,0.110237
48,0.095947,0.003597,0.099620
49,0.086198,0.003703,0.090005
50,0.078411,0.003765,0.082272
51,0.078411,0.004473,0.082999
52,0.079536,0.004564,0.084220
53,0.086761,0.003767,0.090604
54,0.093431,0.003610,0.097105
55,0.098104,0.003582,0.101755
56,0.086129,0.004026,0.090238
57,0.084949,0.003823,0.088856
58,0.089735,0.003694,0.093534
59,0.089829,0.003503,0.093397
60,0.085607,0.003398,0.089072
61,0.085779,0.003696,0.089551
62,0.087345,0.004506,0.091954
63,0.089663,0.004022,0.093860
64,0.076002,0.003628,0.079711
65,0.093545,0.004569,0.098217
66,0.112431,0.004242,0.116843
67,0.106279,0.003840,0.110207
68,0.082659,0.005373,0.088122
69,0.086121,0.004828,0.091044
70,0.086096,0.005006,0.091220
71,0.082852,0.006844,0.089821
72,0.093426,0.004824,0.098400
73,0.107042,0.004188,0.111316
74,0.077985,0.003787,0.081847
75,0.088095,0.003486,0.091664
76,0.091960,0.003877,0.095909
77,0.086766,0.003397,0.090227
78,0.083196,0.004683,0.087965
79,0.084793,0.004133,0.089005
80,0.086629,0.003626,0.090334
81,0.083945,0.003524,0.087535
82,0.074676,0.003878,0.078639
83,0.089006,0.003589,0.092667
84,0.093426,0.003558,0.097051
85,0.085885,0.004575,0.090548
86,0.072158,0.003465,0.075804
87,0.094880,0.003657,0.098627
88,0.088120,0.003488,0.091672
89,0.083405,0.003753,0.087227
90,0.074291,0.003719,0.078083
91,0.088014,0.003470,0.091551
92,0.084060,0.004201,0.088341
93,0.085208,0.004517,0.089825
94,0.093077,0.003600,0.096746
95,0.090696,0.004082,0.094858
96,0.087616,0.003774,0.091472
97,0.086602,0.003813,0.090497
98,0.090717,0.003508,0.094299
99,0.085728,0.003395,0.089199
100,0.077626,0.004279,0.082011
101,0.081982,0.004128,0.086191
102,0.090784,0.003818,0.094690
103,0.088341,0.004321,0.092753
104,0.095372,0.004148,0.099627
105,0.080644,0.003661,0.084421
106,0.100234,0.003605,0.103910
107,0.088634,0.003725,0.092445
108,0.079394,0.004267,0.083792
109,0.091853,0.003942,0.095891
110,0.076863,0.004060,0.081013
111,0.089325,0.005042,0.094458
112,0.092462,0.003358,0.095893
113,0.085106,0.004261,0.089468
114,0.081388,0.003924,0.085400
115,0.084966,0.004641,0.089709
116,0.088705,0.003870,0.092659
117,0.086136,0.003516,0.089720
118,0.087384,0.004100,0.091574
119,0.084095,0.003977,0.088159
120,0.084390,0.003624,0.088098
121,0.083474,0.003613,0.087166
122,0.083020,0.003524,0.086616
123,0.084639,0.004030,0.088759
124,0.082777,0.004175,0.087062
125,0.080487,0.003603,0.084172
126,0.087854,0.003464,0.091391
127,0.082866,0.004137,0.087082
128,0.074765,0.003565,0.078447
129,0.085592,0.004328,0.089997
130,0.084146,0.003527,0.087804
131,0.076884,0.003525,0.080480
132,0.087636,0.003567,0.091277
133,0.087598,0.004607,0.092298
134,0.078663,0.003592,0.082329
135,0.090433,0.004352,0.094867
136,0.072819,0.004055,0.076960
137,0.088804,0.004521,0.093411
138,0.088760,0.005775,0.094662
139,0.075468,0.003734,0.079288
140,0.086185,0.003959,0.090224
141,0.087088,0.003846,0.091025
142,0.077277,0.003835,0.081201
143,0.081409,0.003547,0.085030
144,0.073079,0.003964,0.077169
145,0.087380,0.003621,0.091167
146,0.087183,0.003933,0.091199
147,0.090993,0.004157,0.095229
148,0.090656,0.003734,0.094467
149,0.087254,0.006994,0.094343
150,0.092917,0.004157,0.097164
151,0.091190,0.003593,0.094859
152,0.088832,0.003740,0.092698
153,0.082114,0.003633,0.085817
154,0.079205,0.003702,0.082983
155,0.084636,0.003873,0.088600
156,0.086832,0.003756,0.090657
157,0.084183,0.005770,0.090061
158,0.085980,0.003509,0.089557
159,0.085683,0.003824,0.089603
160,0.084483,0.004485,0.089085
161,0.088084,0.003695,0.091849
162,0.076058,0.004166,0.080301
163,0.086570,0.004059,0.090717
164,0.087580,0.003541,0.091193
165,0.085393,0.004084,0.089587
166,0.073446,0.003379,0.076890
167,0.084451,0.003538,0.088065
168,0.071558,0.003601,0.075222
169,0.088779,0.003660,0.092540
170,0.088981,0.003837,0.092900
171,0.074124,0.003491,0.077685
172,0.076207,0.003730,0.080004
173,0.085440,0.003650,0.089158
174,0.086882,0.004503,0.091487
