file,read,parse,total
0,0.123816,0.027003,0.150930
1,0.132930,0.013517,0.146553
2,0.483568,0.013503,0.497182
3,0.130586,0.017066,0.147773
4,0.439958,0.015820,0.455962
5,0.122433,0.014657,0.137186
6,0.134524,0.027422,0.162094
7,0.085341,0.013702,0.099139
8,0.488267,0.013554,0.501919
9,0.130393,0.018240,0.148837
10,0.486792,0.016199,0.503235
11,0.116113,0.014836,0.131073
12,0.396190,0.026589,0.423020
13,0.468741,0.012961,0.481794
14,0.113827,0.012910,0.127224
15,0.124027,0.015625,0.139760
16,0.117251,0.027427,0.144763
17,0.474642,0.021679,0.496438
18,0.097297,0.027667,0.125093
19,0.128900,0.022659,0.151706
20,0.441096,0.012691,0.453894
21,0.520976,0.011605,0.532655
22,0.116083,0.033502,0.149680
23,0.144324,0.015225,0.159669
24,0.115918,0.012274,0.128279
25,0.076569,0.013609,0.090265
26,0.480571,0.014181,0.494854
27,0.121583,0.031017,0.152717
28,0.117293,0.011949,0.129336
29,0.123494,0.013054,0.136636
30,0.135906,0.011926,0.147910
31,0.121065,0.016180,0.137329
32,0.118539,0.014172,0.132797
33,0.130259,0.031759,0.162133
34,0.433765,0.014015,0.447879
35,0.434379,0.014436,0.448969
36,0.111017,0.015966,0.127070
37,0.105578,0.038188,0.143931
38,0.129053,0.040689,0.169879
39,0.118466,0.012183,0.130726
40,0.119343,0.012577,0.132041
41,0.121897,0.015148,0.137145
42,0.112530,0.013550,0.126227
43,0.480254,0.017175,0.497577
44,0.137373,0.039746,0.177267
45,0.096063,0.015112,0.111318
46,0.152997,0.022405,0.175560
47,0.125127,0.014110,0.139337
48,0.133440,0.015280,0.148931
49,0.435836,0.025126,0.461050
50,0.113837,0.012234,0.126164
51,0.080630,0.012334,0.093046
52,0.112580,0.012823,0.125488
53,0.112198,0.013954,0.126232
54,0.466736,0.012545,0.479420
55,0.118037,0.025697,0.143824
56,0.125547,0.013091,0.138720
57,0.118366,0.012755,0.131211
58,0.122776,0.014837,0.137716
59,0.476122,0.013512,0.489714
60,0.123458,0.027761,0.151319
61,0.473509,0.012611,0.486217
62,0.073240,0.012998,0.086407
63,0.116370,0.012992,0.129473
64,0.471597,0.012663,0.484410
65,0.107161,0.012172,0.119428
66,0.486901,0.025318,0.512305
67,0.472956,0.016325,0.489363
68,0.115245,0.014802,0.130140
69,0.477483,0.012577,0.490148
70,0.106291,0.012292,0.118694
71,0.420776,0.025332,0.446226
72,0.123478,0.013406,0.136973
73,0.111281,0.012402,0.123773
74,0.518544,0.012966,0.531656
75,0.079831,0.012830,0.092749
76,0.114345,0.013106,0.127542
77,0.419712,0.024555,0.444379
78,0.122462,0.011389,0.133925
79,0.428330,0.012023,0.440428
80,0.418312,0.014441,0.432846
81,0.113671,0.012682,0.126459
82,0.078401,0.012657,0.091151
83,0.425357,0.011558,0.436998
84,0.208886,0.012322,0.221292
85,0.104624,0.012555,0.117273
86,0.125489,0.011925,0.137490
87,0.466622,0.012469,0.479168
88,0.112872,0.032290,0.145275
89,0.468890,0.012301,0.481323
90,0.134784,0.013658,0.148539
91,0.515245,0.020154,0.535523
92,0.149586,0.028280,0.178058
93,0.487581,0.027755,0.515485
94,0.078480,0.012967,0.091543
95,0.117782,0.014729,0.132638
96,0.112001,0.018507,0.130624
97,0.436282,0.012507,0.448901
98,0.116345,0.012923,0.129435
99,0.483977,0.028262,0.512334
