file,read,parse,total
0,0.109599,0.013287,0.123015
1,0.124629,0.012545,0.137259
2,0.474143,0.011488,0.485733
3,0.129328,0.012507,0.141933
4,0.121788,0.023484,0.145353
5,0.114277,0.015403,0.129789
6,0.126250,0.013010,0.139348
7,0.427526,0.014277,0.441909
8,0.114687,0.012771,0.127628
9,0.116441,0.011817,0.128415
10,0.112768,0.025071,0.137944
11,0.484829,0.014593,0.499553
12,0.119407,0.014670,0.134169
13,0.493279,0.014792,0.508177
14,0.111142,0.012879,0.124111
15,0.125084,0.025626,0.150835
16,0.146376,0.015207,0.161691
17,0.133958,0.014797,0.148841
18,0.122171,0.014801,0.137065
19,0.137986,0.014967,0.153072
20,0.435936,0.014817,0.450881
21,0.087596,0.028419,0.116122
22,0.130585,0.015831,0.146554
23,0.143869,0.019197,0.163485
24,0.120305,0.015522,0.135928
25,0.431017,0.013996,0.445120
26,0.477407,0.023667,0.501170
27,0.123804,0.011890,0.135779
28,0.116514,0.013236,0.129853
29,0.116761,0.014544,0.131393
30,0.081325,0.014160,0.095585
31,0.177771,0.027341,0.205314
32,0.127209,0.032932,0.160262
33,0.126731,0.012894,0.139729
34,0.110945,0.012011,0.123041
35,0.428975,0.013631,0.442688
36,0.118715,0.011936,0.130735
37,0.075982,0.038218,0.114476
38,0.154549,0.014055,0.168702
39,0.109571,0.013455,0.123118
40,0.476373,0.016569,0.493052
41,0.116171,0.017305,0.133707
42,0.129627,0.013112,0.142841
43,0.129013,0.048134,0.177270
44,0.117356,0.012645,0.130107
45,0.427588,0.014389,0.442058
46,0.104913,0.012879,0.117875
47,0.129282,0.012835,0.142235
48,0.088042,0.026389,0.114540
49,0.081163,0.013505,0.094786
50,0.118227,0.012381,0.130689
51,0.470429,0.012536,0.483063
52,0.114945,0.013139,0.128192
53,0.136119,0.012314,0.148522
54,0.120979,0.028319,0.149390
55,0.438369,0.013325,0.451794
56,0.474294,0.013147,0.487646
57,0.126077,0.013747,0.139915
58,0.435283,0.015803,0.451178
59,0.092011,0.018193,0.110356
60,0.134946,0.026419,0.161459
61,0.490702,0.013666,0.504468
62,0.515143,0.014829,0.530063
63,0.085311,0.014061,0.099465
64,0.131944,0.014622,0.146676
65,0.121905,0.018751,0.140769
66,0.491940,0.014581,0.506668
67,0.133348,0.013331,0.146795
68,0.129104,0.013443,0.142668
69,0.117027,0.013706,0.130818
70,0.465629,0.023806,0.489534
71,0.420552,0.013599,0.434247
72,0.108338,0.012112,0.120536
73,0.476033,0.018075,0.494205
74,0.106877,0.011919,0.118890
75,0.124798,0.013511,0.138894
76,0.113617,0.025839,0.139590
77,0.114332,0.014963,0.129418
78,0.482768,0.012590,0.495466
79,0.117505,0.012410,0.130008
80,0.485599,0.012359,0.498071
81,0.124575,0.030811,0.155502
82,0.125987,0.012370,0.138437
83,0.119558,0.013098,0.132765
84,0.119842,0.012178,0.132445
85,0.110153,0.013267,0.123507
86,0.127784,0.016616,0.144484
87,0.121897,0.026524,0.148554
88,0.096507,0.012677,0.109273
89,0.526268,0.014742,0.541157
90,0.488825,0.012261,0.501178
91,0.081623,0.013599,0.095427
92,0.128778,0.023477,0.152347
93,0.075591,0.015369,0.091059
94,0.475363,0.012851,0.488296
95,0.112467,0.013741,0.126311
96,0.434770,0.011810,0.446664
97,0.432570,0.013389,0.446040
98,0.112711,0.024746,0.137552
99,0.513341,0.013223,0.526649
100,0.117369,0.012007,0.129453
101,0.113180,0.012042,0.125304
102,0.111573,0.013231,0.124903
103,0.479760,0.025743,0.505601
104,0.120047,0.012929,0.133072
105,0.465939,0.012398,0.478422
106,0.497204,0.012916,0.510207
107,0.111124,0.012050,0.123285
108,0.466695,0.012713,0.479492
109,0.113165,0.025896,0.139144
110,0.478270,0.012601,0.490954
111,0.114861,0.012330,0.127288
112,0.125021,0.013038,0.138141
113,0.115793,0.012755,0.128635
114,0.131126,0.027885,0.159124
115,0.458750,0.013569,0.472409
116,0.118837,0.012710,0.131632
117,0.433737,0.013053,0.446887
118,0.106708,0.011935,0.118725
119,0.112377,0.012452,0.124922
120,0.471824,0.025498,0.497419
121,0.106563,0.012658,0.119312
122,0.461291,0.013676,0.475060
123,0.106980,0.012319,0.119388
124,0.461706,0.012144,0.473932
125,0.101572,0.025143,0.126796
126,0.470390,0.012586,0.483072
127,0.116528,0.011778,0.128390
128,0.474776,0.015371,0.490246
129,0.100183,0.013562,0.113839
130,0.514248,0.013867,0.528221
131,0.119135,0.024009,0.143286
132,0.414865,0.015019,0.430039
133,0.116007,0.012882,0.129032
134,0.109021,0.012029,0.121131
135,0.470472,0.012115,0.482688
136,0.467799,0.013078,0.480993
137,0.109290,0.013198,0.122570
138,0.120171,0.013568,0.133828
139,0.115547,0.011920,0.127559
140,0.470598,0.012011,0.482685
141,0.104403,0.013016,0.117520
142,0.428076,0.022768,0.450939
143,0.479261,0.013654,0.493003
144,0.116759,0.012063,0.128930
145,0.477884,0.012139,0.490123
146,0.103048,0.015432,0.118583
147,0.115959,0.025415,0.141494
148,0.108892,0.012796,0.121774
149,0.476224,0.013093,0.489416
150,0.084643,0.012371,0.097095
151,0.483269,0.013037,0.496387
152,0.117461,0.014328,0.131872
153,0.106576,0.023793,0.130457
154,0.107844,0.012265,0.120190
155,0.110493,0.012641,0.123313
156,0.454761,0.013796,0.468667
157,0.118532,0.011285,0.129901
158,0.117857,0.022949,0.140911
159,0.434191,0.017045,0.451360
160,0.109165,0.013404,0.122689
161,0.123574,0.013092,0.136755
162,0.108906,0.013574,0.122592
163,0.075572,0.012883,0.088539
164,0.073644,0.023884,0.097616
165,0.115515,0.012185,0.127798
166,0.116124,0.012677,0.128884
