file,read,parse,total
0,0.464716,0.027936,0.492876
1,0.129436,0.013450,0.142983
2,0.479117,0.029378,0.508618
3,0.120218,0.013357,0.133678
4,0.121302,0.013912,0.135322
5,0.111130,0.012713,0.123924
6,0.119280,0.012624,0.131986
7,0.114755,0.012039,0.126872
8,0.081633,0.026302,0.108028
9,0.469327,0.012051,0.481460
10,0.076608,0.013748,0.090440
11,0.111087,0.012941,0.124124
12,0.114289,0.012847,0.127227
13,0.115297,0.013005,0.128384
14,0.111268,0.023646,0.134996
15,0.409067,0.012565,0.421715
16,0.079709,0.012153,0.091945
17,0.110666,0.020055,0.130828
18,0.417536,0.012282,0.429918
19,0.107959,0.013284,0.121323
20,0.112874,0.013196,0.126172
21,0.116082,0.013731,0.129999
22,0.117742,0.014678,0.132572
23,0.110298,0.012336,0.122723
24,0.123849,0.029755,0.153686
25,0.118672,0.011972,0.130731
26,0.427088,0.013475,0.440651
27,0.112986,0.012381,0.125449
28,0.123253,0.014549,0.137921
29,0.111324,0.012351,0.123768
30,0.487707,0.024324,0.512116
31,0.109459,0.012869,0.122472
32,0.126734,0.011855,0.138670
33,0.110553,0.012460,0.123112
34,0.116042,0.013433,0.129556
35,0.479497,0.026267,0.505856
36,0.109160,0.011852,0.121095
37,0.467470,0.013902,0.481482
38,0.112733,0.013064,0.125884
39,0.113698,0.012742,0.126517
40,0.105755,0.012488,0.118342
41,0.074948,0.026717,0.101775
42,0.462724,0.013506,0.476325
43,0.112234,0.012245,0.124582
44,0.485371,0.012893,0.498365
45,0.111372,0.012353,0.123825
46,0.473560,0.027565,0.501290
47,0.105265,0.013010,0.118381
48,0.468697,0.013190,0.481988
49,0.418550,0.013214,0.431840
50,0.110469,0.013567,0.124131
51,0.079478,0.012589,0.092147
52,0.117867,0.023551,0.141502
53,0.109586,0.012449,0.122130
54,0.113133,0.013163,0.126387
55,0.120828,0.013834,0.134755
56,0.113537,0.012157,0.125775
57,0.119252,0.027298,0.146655
58,0.109141,0.012498,0.121721
59,0.112105,0.012782,0.124982
60,0.469215,0.013967,0.483294
61,0.112359,0.012246,0.124686
62,0.103365,0.014806,0.118268
63,0.112844,0.024107,0.137030
64,0.468098,0.012001,0.480178
65,0.102957,0.012572,0.115613
66,0.438850,0.012842,0.451777
67,0.116375,0.012601,0.129056
68,0.468304,0.024194,0.492590
69,0.474384,0.013701,0.488169
70,0.123777,0.011578,0.135432
71,0.505875,0.012341,0.518449
72,0.098262,0.012689,0.111032
73,0.113171,0.012435,0.125687
74,0.111381,0.024887,0.136369
75,0.082606,0.012015,0.094697
76,0.122380,0.012284,0.134745
77,0.108847,0.012808,0.121762
78,0.510431,0.012303,0.522820
79,0.103336,0.026377,0.129804
80,0.114232,0.013535,0.127864
81,0.108433,0.012607,0.121137
82,0.467291,0.012018,0.479390
83,0.073270,0.014241,0.087641
84,0.467193,0.015036,0.482314
85,0.107015,0.024220,0.131328
86,0.465905,0.011992,0.478006
87,0.103501,0.011944,0.115529
88,0.461223,0.012078,0.473412
89,0.100243,0.012880,0.113197
90,0.419641,0.013070,0.432857
91,0.120098,0.012141,0.132327
92,0.461884,0.016220,0.478223
93,0.112804,0.011963,0.124854
94,0.264388,0.012225,0.276710
95,0.116649,0.015812,0.132552
96,0.464493,0.024429,0.489011
97,0.111131,0.011473,0.122684
98,0.112796,0.012756,0.125665
99,0.120272,0.012361,0.132724
100,0.131534,0.012296,0.143967
101,0.119550,0.025166,0.144830
102,0.427827,0.013107,0.441057
103,0.110990,0.011908,0.122986
104,0.474977,0.013391,0.488459
105,0.114881,0.012746,0.127724
106,0.119967,0.016724,0.136792
107,0.474376,0.036038,0.510657
108,0.138223,0.013395,0.151707
109,0.472088,0.012928,0.485136
110,0.083041,0.012854,0.095983
111,0.120763,0.012506,0.133353
112,0.496307,0.024835,0.521235
113,0.109506,0.014921,0.124510
114,0.134903,0.013349,0.148333
115,0.424681,0.011793,0.436553
116,0.113318,0.013155,0.126584
117,0.113064,0.013894,0.127044
118,0.114114,0.025055,0.139275
119,0.482379,0.015436,0.497925
120,0.115891,0.014438,0.130419
121,0.437409,0.015249,0.452747
122,0.475277,0.011842,0.487215
123,0.122606,0.025781,0.148491
124,0.436083,0.013372,0.449586
125,0.129306,0.014013,0.143425
126,0.131225,0.011721,0.143026
127,0.116571,0.012956,0.129644
128,0.118370,0.012664,0.131138
129,0.117178,0.028088,0.145354
130,0.140300,0.013467,0.153889
131,0.124121,0.013765,0.137995
132,0.128139,0.012264,0.140486
133,0.119167,0.013224,0.132489
134,0.129195,0.024749,0.154040
135,0.124087,0.013090,0.137263
136,0.137921,0.013877,0.151881
137,0.468959,0.015506,0.484604
138,0.075196,0.013142,0.088496
139,0.119911,0.012678,0.132735
140,0.490033,0.027614,0.517779
141,0.113339,0.014984,0.128433
142,0.143029,0.013670,0.156797
143,0.172278,0.013638,0.186020
144,0.145387,0.012649,0.158162
145,0.179917,0.025455,0.205467
146,0.161473,0.013817,0.175376
147,0.157511,0.014893,0.172543
148,0.449381,0.012660,0.462149
149,0.115553,0.015630,0.131273
150,0.493175,0.013719,0.506992
151,0.115827,0.025065,0.140987
152,0.121688,0.011810,0.133573
153,0.111079,0.012724,0.123903
154,0.118926,0.013650,0.132681
155,0.110564,0.015283,0.125965
156,0.424801,0.012691,0.437602
157,0.110327,0.028551,0.138964
158,0.489063,0.012358,0.501521
159,0.082134,0.012554,0.094809
160,0.112255,0.014702,0.127074
161,0.124298,0.011627,0.136005
162,0.115410,0.013166,0.128677
