file,read,parse,total
0,0.464377,0.012552,0.477024
1,0.111655,0.013075,0.124822
2,0.116751,0.011695,0.128553
3,0.108778,0.022787,0.131641
4,0.113440,0.012486,0.126016
5,0.107227,0.011869,0.119170
6,0.107607,0.012468,0.120161
7,0.109968,0.011997,0.122059
8,0.113183,0.023083,0.136353
9,0.116588,0.011809,0.128478
10,0.118157,0.012036,0.130282
11,0.105484,0.012474,0.118035
12,0.469611,0.012013,0.481794
13,0.103147,0.011560,0.114780
14,0.076573,0.022100,0.098752
15,0.465633,0.012103,0.477812
16,0.076218,0.011983,0.088286
17,0.108800,0.011766,0.120642
18,0.467926,0.011749,0.479749
19,0.418866,0.025047,0.443998
20,0.105338,0.012126,0.117549
21,0.428201,0.012032,0.440315
22,0.107120,0.012205,0.119414
23,0.104281,0.011898,0.116256
24,0.105709,0.012485,0.118275
25,0.420730,0.022682,0.443504
26,0.077257,0.013376,0.090724
27,0.107692,0.012264,0.120081
28,0.462917,0.012036,0.475030
29,0.072182,0.012113,0.084375
30,0.111896,0.022237,0.134212
31,0.430161,0.012217,0.442453
32,0.462998,0.016983,0.480069
33,0.119288,0.011852,0.131218
34,0.468415,0.012092,0.480580
35,0.111531,0.012614,0.124240
36,0.117802,0.023681,0.141563
37,0.079252,0.012123,0.091452
38,0.105700,0.011951,0.117726
39,0.455742,0.015296,0.471124
40,0.112977,0.012440,0.125507
41,0.498058,0.012573,0.510714
42,0.520819,0.022620,0.543538
43,0.121758,0.011634,0.133468
44,0.122355,0.011241,0.133696
45,0.467205,0.014214,0.481514
46,0.071163,0.012351,0.083609
47,0.116442,0.012360,0.128891
48,0.108921,0.011733,0.120736
49,0.105603,0.012228,0.117910
50,0.464122,0.011268,0.475464
51,0.101147,0.011470,0.112692
52,0.068967,0.021567,0.090615
53,0.070973,0.012263,0.083318
54,0.099205,0.012393,0.111715
55,0.115918,0.011403,0.127395
56,0.120937,0.011513,0.132535
57,0.114113,0.012123,0.126310
58,0.126134,0.022562,0.148778
59,0.118127,0.012092,0.130304
60,0.114694,0.011607,0.126377
61,0.105890,0.011685,0.117654
62,0.454271,0.011517,0.465895
63,0.457326,0.022358,0.479786
64,0.110484,0.011681,0.122243
65,0.470374,0.012036,0.482490
66,0.112160,0.011675,0.123912
67,0.113961,0.011813,0.125854
68,0.097663,0.011935,0.109679
69,0.476913,0.022295,0.499291
70,0.074963,0.011799,0.086839
71,0.107167,0.011601,0.118846
72,0.458810,0.012219,0.471118
73,0.109242,0.013035,0.122363
74,0.110605,0.022223,0.132906
75,0.105718,0.013845,0.119747
76,0.117737,0.011782,0.129598
77,0.105582,0.011710,0.117414
78,0.071614,0.013570,0.085274
79,0.109348,0.011608,0.121030
80,0.458911,0.023646,0.482643
81,0.106648,0.012207,0.118948
82,0.471617,0.015954,0.487652
83,0.114540,0.012263,0.126883
84,0.108333,0.011873,0.120288
85,0.115960,0.022804,0.138857
86,0.474990,0.015534,0.490636
87,0.111287,0.014580,0.125973
88,0.463602,0.016874,0.480562
89,0.513236,0.011787,0.525112
90,0.111753,0.012807,0.124652
91,0.455955,0.022694,0.478729
92,0.108516,0.011977,0.120578
93,0.466480,0.012041,0.478602
94,0.108585,0.012120,0.120783
95,0.110186,0.012204,0.122484
96,0.108241,0.024192,0.132519
97,0.122319,0.012360,0.134760
98,0.118595,0.012011,0.130687
99,0.110412,0.012237,0.122738
100,0.106317,0.012590,0.119003
101,0.126095,0.011965,0.138160
102,0.112241,0.022104,0.134458
103,0.119575,0.012089,0.131750
104,0.115016,0.012463,0.127567
105,0.110464,0.012290,0.122843
106,0.478382,0.012059,0.490520
107,0.103530,0.023616,0.127229
108,0.472908,0.012195,0.485183
109,0.106051,0.013533,0.119663
110,0.461600,0.012132,0.473808
111,0.104457,0.012659,0.117191
112,0.110709,0.012414,0.123203
113,0.112363,0.021679,0.134120
114,0.476937,0.011521,0.488537
115,0.071978,0.012318,0.084374
116,0.111017,0.011456,0.122549
117,0.473801,0.011687,0.485584
118,0.108784,0.012049,0.120922
119,0.471250,0.011568,0.482902
120,0.120877,0.013114,0.134091
121,0.124064,0.011557,0.135704
122,0.113747,0.011912,0.125750
123,0.123426,0.012412,0.135924
124,0.116938,0.025632,0.142655
125,0.111368,0.011872,0.123319
126,0.494445,0.013382,0.507923
127,0.135376,0.011985,0.147440
128,0.124020,0.012425,0.136579
129,0.124616,0.023510,0.148217
130,0.441865,0.013700,0.455714
131,0.441388,0.018876,0.460368
132,0.125384,0.012342,0.137824
133,0.534187,0.012083,0.546356
134,0.110832,0.011677,0.122612
135,0.434231,0.022947,0.457258
136,0.444580,0.013082,0.457759
137,0.113712,0.012211,0.126018
138,0.131107,0.013010,0.144245
139,0.090382,0.012684,0.103156
140,0.124890,0.023259,0.148250
141,0.124719,0.012122,0.136922
142,0.116103,0.012886,0.129082
143,0.473320,0.011836,0.485236
144,0.115936,0.011498,0.127509
145,0.114460,0.012369,0.126911
146,0.118969,0.027436,0.146504
147,0.122868,0.012230,0.135203
148,0.113100,0.011913,0.125094
149,0.099919,0.012533,0.112551
150,0.134901,0.013829,0.148817
151,0.419726,0.023112,0.442920
152,0.108238,0.014923,0.123261
153,0.135956,0.011363,0.147409
154,0.122942,0.011564,0.134585
155,0.078621,0.012116,0.090873
156,0.123051,0.011786,0.134913
157,0.108217,0.022581,0.130880
158,0.108220,0.012460,0.120802
159,0.116566,0.012144,0.128791
160,0.108434,0.012205,0.120726
161,0.106541,0.011541,0.118157
162,0.107776,0.022728,0.130587
163,0.108243,0.011883,0.120207
164,0.470013,0.012284,0.482378
165,0.113061,0.011727,0.124865
166,0.507596,0.011540,0.519215
167,0.102649,0.012140,0.114881
168,0.112868,0.022651,0.135599
169,0.526229,0.011921,0.538227
170,0.070990,0.017679,0.088749
171,0.109813,0.012194,0.122091
172,0.508486,0.015790,0.524450
173,0.107076,0.022697,0.129855
174,0.116850,0.011993,0.128921
175,0.110367,0.011907,0.122349
176,0.112119,0.011687,0.123895
177,0.105865,0.011587,0.117524
178,0.112157,0.012567,0.124809
179,0.464621,0.023675,0.488379
180,0.125015,0.012209,0.137304
181,0.448955,0.012298,0.461335
182,0.111857,0.012277,0.124224
183,0.533453,0.011913,0.545448
184,0.108749,0.012264,0.121090
185,0.462910,0.021849,0.484838
186,0.104094,0.011342,0.115507
187,0.113637,0.011579,0.125298
188,0.106314,0.011828,0.118237
189,0.429703,0.012407,0.442206
190,0.072550,0.011705,0.084339
191,0.428069,0.012711,0.440868
192,0.106505,0.011483,0.118067
193,0.415538,0.011462,0.427079
194,0.107068,0.012744,0.120117
195,0.479480,0.023770,0.503332
196,0.104565,0.014449,0.119102
197,0.119343,0.011707,0.131130
198,0.117261,0.011660,0.128999
199,0.112026,0.011381,0.123484
200,0.455347,0.012109,0.467536
201,0.100662,0.022378,0.123118
202,0.460576,0.011844,0.472496
203,0.106221,0.011967,0.118420
204,0.470445,0.012055,0.482587
205,0.111496,0.011541,0.123113
206,0.465305,0.022916,0.488302
207,0.093907,0.011941,0.105927
208,0.113787,0.011599,0.125464
209,0.103232,0.012074,0.115394
210,0.458474,0.011467,0.470017
211,0.107778,0.011892,0.119748
212,0.110760,0.023021,0.133859
213,0.095593,0.011641,0.107332
214,0.108139,0.011486,0.119697
215,0.112331,0.015545,0.127962
216,0.118044,0.011850,0.129971
217,0.106326,0.024745,0.131146
218,0.470020,0.019096,0.489196
219,0.121423,0.011938,0.133441
220,0.122123,0.012741,0.134943
221,0.103391,0.014155,0.117646
222,0.120652,0.011445,0.132173
223,0.103748,0.023644,0.127471
224,0.109576,0.012306,0.121974
225,0.068515,0.011761,0.080352
226,0.108011,0.011908,0.120000
227,0.111508,0.011761,0.123347
228,0.412316,0.022518,0.434912
229,0.120193,0.011574,0.131869
230,0.479919,0.011892,0.491890
231,0.110595,0.011833,0.122506
232,0.135351,0.013200,0.148651
233,0.114680,0.011758,0.126524
234,0.111703,0.024219,0.136000
235,0.106179,0.012522,0.118798
236,0.477048,0.012081,0.489210
237,0.457603,0.012380,0.470080
238,0.121430,0.011597,0.133104
239,0.140616,0.025546,0.166242
240,0.109282,0.012650,0.122033
241,0.111951,0.012092,0.124130
242,0.111242,0.011740,0.123106
