file,read,parse,total
0,0.144919,0.012586,0.157600
1,0.480753,0.013939,0.494779
2,0.113762,0.014789,0.128641
3,0.122560,0.027612,0.150268
4,0.125812,0.014366,0.140261
5,0.121228,0.014048,0.135370
6,0.123147,0.012793,0.136078
7,0.074402,0.013374,0.087871
8,0.121448,0.015019,0.136568
9,0.121726,0.024251,0.146062
10,0.124844,0.014122,0.139054
11,0.076028,0.012247,0.088367
12,0.129789,0.012361,0.142236
13,0.118026,0.016854,0.135021
14,0.119036,0.026257,0.145385
15,0.108655,0.013288,0.122042
16,0.115169,0.012841,0.128111
17,0.079316,0.015520,0.094927
18,0.076576,0.012765,0.089453
19,0.112542,0.012160,0.124793
20,0.472805,0.024269,0.497166
21,0.116134,0.012848,0.129076
22,0.115301,0.013651,0.129075
23,0.117633,0.012904,0.130622
24,0.480307,0.012943,0.493344
25,0.109478,0.023835,0.133417
26,0.519404,0.012536,0.532023
27,0.479028,0.014974,0.494121
28,0.122982,0.013970,0.137036
29,0.482997,0.014137,0.497215
30,0.120802,0.014695,0.135601
31,0.123262,0.028782,0.152145
32,0.113649,0.012991,0.126719
33,0.456016,0.013134,0.469237
34,0.124943,0.016292,0.142255
35,0.132971,0.019872,0.152968
36,0.111102,0.026663,0.137875
37,0.106793,0.012763,0.119661
38,0.119609,0.014627,0.134336
39,0.438327,0.012757,0.451178
40,0.512361,0.012528,0.524985
41,0.122507,0.014199,0.136804
42,0.125274,0.034081,0.159447
43,0.120041,0.012870,0.133042
44,0.492112,0.019297,0.511547
45,0.122358,0.014534,0.137025
46,0.130403,0.015028,0.145535
47,0.502214,0.013554,0.515885
48,0.120768,0.012484,0.133351
49,0.127475,0.012556,0.140145
