file,read,parse,total
0,0.116707,0.012881,0.129693
1,0.117902,0.025410,0.143421
2,0.126847,0.028191,0.155229
3,0.138682,0.016939,0.155724
4,0.147495,0.014239,0.161836
5,0.129610,0.016874,0.146586
6,0.125064,0.014744,0.140003
7,0.089240,0.037177,0.126524
8,0.451922,0.018760,0.470881
9,0.126700,0.013319,0.140107
10,0.120082,0.012868,0.133039
11,0.473366,0.013753,0.487211
12,0.116609,0.033350,0.150165
13,0.454016,0.017132,0.471528
14,0.467057,0.012150,0.479294
15,0.104576,0.014084,0.118751
16,0.469478,0.011557,0.481111
17,0.120510,0.012783,0.133387
18,0.119192,0.023468,0.142744
19,0.120560,0.012357,0.133002
