file,read,parse,total
0,0.117949,0.012116,0.130174
1,0.079431,0.011576,0.091078
2,0.473385,0.012776,0.486269
3,0.121640,0.011690,0.133406
4,0.474576,0.012348,0.487012
5,0.116945,0.022728,0.139748
6,0.122683,0.011451,0.134208
7,0.116403,0.011647,0.128134
8,0.114961,0.011477,0.126517
9,0.109835,0.014962,0.124891
10,0.420458,0.024342,0.444962
11,0.111061,0.011703,0.122842
12,0.431155,0.011780,0.443024
13,0.107204,0.011955,0.119247
14,0.105622,0.012328,0.118045
15,0.099336,0.011602,0.111011
16,0.110058,0.022971,0.133107
17,0.105868,0.012156,0.118107
18,0.436229,0.012903,0.449230
19,0.114952,0.011857,0.126901
20,0.109166,0.011528,0.120767
21,0.107144,0.023293,0.130517
22,0.107262,0.011958,0.119299
23,0.097625,0.012131,0.109860
24,0.084715,0.011815,0.096610
25,0.421505,0.011600,0.433178
26,0.106409,0.011770,0.118259
27,0.425913,0.023572,0.449577
28,0.110686,0.011747,0.122535
29,0.102335,0.012011,0.114431
30,0.115779,0.011935,0.127790
31,0.492819,0.013491,0.506388
32,0.104264,0.023322,0.127709
33,0.104961,0.012306,0.117352
34,0.118144,0.011799,0.130020
35,0.473793,0.011710,0.485583
36,0.099975,0.011952,0.111999
37,0.428301,0.012464,0.440850
38,0.120057,0.025872,0.146011
39,0.489537,0.019106,0.508929
40,0.496733,0.012138,0.508955
41,0.117154,0.012922,0.130156
42,0.474649,0.012136,0.486860
43,0.110610,0.028705,0.139400
44,0.124798,0.013669,0.138749
45,0.111115,0.012351,0.123556
46,0.112152,0.011666,0.123894
47,0.114114,0.013662,0.127861
48,0.115808,0.012910,0.128807
49,0.115381,0.022115,0.137581
50,0.111971,0.016378,0.128434
51,0.091031,0.012440,0.103551
52,0.085475,0.013721,0.099280
53,0.463901,0.012434,0.476417
54,0.112397,0.011534,0.124010
55,0.076377,0.011248,0.087702
56,0.469080,0.013073,0.482243
57,0.103071,0.011946,0.115094
58,0.122565,0.011944,0.134596
59,0.078689,0.011434,0.090201
60,0.116633,0.022060,0.138782
61,0.116050,0.011503,0.127624
62,0.109677,0.011810,0.121568
63,0.518956,0.011518,0.530558
64,0.102879,0.011434,0.114417
65,0.074020,0.025410,0.099512
66,0.084887,0.012508,0.097475
67,0.587463,0.059899,0.647595
68,0.465793,0.048105,0.514384
69,0.146863,0.014925,0.161943
70,0.130419,0.017122,0.147685
71,0.141690,0.025376,0.167186
72,0.123960,0.014225,0.138284
73,0.128873,0.013261,0.142231
74,0.132809,0.014434,0.147460
75,0.127890,0.012499,0.140486
76,0.513858,0.024764,0.538719
77,0.124841,0.012137,0.137068
78,0.122494,0.012077,0.134677
79,0.105380,0.012972,0.118460
80,0.123159,0.011864,0.135109
81,0.135997,0.033997,0.170246
82,0.175629,0.100864,0.276772
83,0.249812,0.048135,0.298210
84,0.184930,0.033751,0.218916
85,0.105588,0.032382,0.138223
86,0.161954,0.035536,0.197746
87,0.148152,0.064137,0.212519
88,0.156745,0.026617,0.183578
89,0.498112,0.015025,0.513268
90,0.080277,0.013887,0.094291
91,0.112511,0.012068,0.124714
92,0.118899,0.013747,0.132735
93,0.087185,0.022543,0.109835
94,0.115890,0.012075,0.128043
95,0.441315,0.013875,0.455270
96,0.125570,0.012355,0.138011
97,0.119297,0.013417,0.132810
98,0.119773,0.023836,0.143697
99,0.125071,0.011817,0.136969
100,0.477405,0.013965,0.491468
101,0.082832,0.014114,0.097040
102,0.126115,0.013384,0.139609
103,0.479763,0.012967,0.492819
104,0.130381,0.027048,0.157536
105,0.487661,0.023146,0.510945
106,0.127239,0.016641,0.144037
107,0.473852,0.015037,0.488987
108,0.137686,0.014525,0.152295
109,0.086640,0.028473,0.115213
110,0.123869,0.019081,0.143080
111,0.127182,0.013258,0.140561
112,0.121678,0.015138,0.136916
113,0.123054,0.020729,0.143960
114,0.494461,0.015211,0.509818
115,0.489227,0.033435,0.522758
116,0.130997,0.013517,0.144598
117,0.080024,0.014327,0.094478
118,0.124632,0.014530,0.139292
119,0.117886,0.014324,0.132315
120,0.126289,0.017748,0.144137
121,0.135332,0.024455,0.159888
122,0.476382,0.018477,0.495002
123,0.135220,0.014553,0.149890
124,0.139711,0.016161,0.155966
125,0.141017,0.025363,0.166573
126,0.431953,0.018220,0.450280
