file,read,parse,total
0,0.223016,0.025411,0.248692
1,1.345936,0.025437,1.371607
2,0.563567,0.025867,0.589690
3,1.016283,0.026475,1.043003
4,0.954004,0.027362,0.981615
5,0.630454,0.027962,0.658693
6,0.213733,0.026418,0.240391
7,0.997073,0.026285,1.023604
8,0.938552,0.032290,0.971203
9,0.264823,0.025086,0.290204
10,0.630870,0.024299,0.655408
11,0.232478,0.025837,0.258543
12,0.869683,0.024866,0.894770
13,0.237242,0.025129,0.262635
14,0.626567,0.025499,0.652283
15,1.000978,0.026182,1.027401
16,0.610510,0.027843,0.638597
17,1.282680,0.025508,1.308451
18,0.956754,0.028212,0.985226
19,0.619968,0.035602,0.655841
20,0.999466,0.028328,1.028054
21,0.269548,0.027618,0.297482
22,0.634446,0.028892,0.663653
23,0.245642,0.026808,0.272782
24,0.283696,0.029224,0.313188
25,0.217585,0.035688,0.253527
26,0.270781,0.024662,0.295704
27,0.704717,0.025250,0.730202
28,0.906397,0.024986,0.931629
29,0.562666,0.025372,0.588309
30,0.225880,0.027103,0.253268
31,0.239783,0.036888,0.277066
32,0.576000,0.029462,0.605762
33,0.984372,0.026616,1.011214
34,0.829069,0.026608,0.855909
35,0.984907,0.026688,1.011900
36,0.177962,0.027222,0.205505
37,0.536774,0.029204,0.566271
38,0.959975,0.027446,0.987721
39,0.560447,0.027044,0.587733
40,0.602206,0.029027,0.631506
41,0.634967,0.032947,0.668152
42,0.269316,0.025130,0.294707
43,0.601312,0.025264,0.626812
44,0.627419,0.025380,0.653131
45,0.586158,0.024841,0.611248
46,0.594439,0.024772,0.619442
47,1.350908,0.028271,1.379435
48,1.009694,0.027020,1.036984
49,0.623671,0.026228,0.650155
50,0.561878,0.025717,0.587855
51,1.012689,0.026012,1.038947
52,1.027398,0.025743,1.053377
53,1.011912,0.025633,1.037780
54,0.616998,0.026358,0.643606
55,0.569343,0.025582,0.595159
56,0.592198,0.025485,0.617936
57,1.270434,0.026948,1.297632
58,0.610771,0.033013,0.644024
59,0.551155,0.025772,0.577240
60,0.258074,0.025206,0.283543
61,0.635094,0.024997,0.660411
62,0.657606,0.024842,0.682685
63,0.579901,0.027340,0.607524
64,0.104423,0.026705,0.131378
65,0.647082,0.025576,0.672884
66,0.252014,0.025481,0.277733
67,0.894643,0.026516,0.921423
68,0.655703,0.025690,0.681621
69,0.970178,0.025707,0.996168
70,0.259653,0.025275,0.285167
71,0.234348,0.026086,0.260663
72,0.558197,0.025762,0.584203
73,0.623448,0.026336,0.650022
74,0.250554,0.037068,0.287869
75,0.264887,0.025225,0.290499
76,0.561906,0.028142,0.590319
77,0.249626,0.026273,0.276195
78,0.518308,0.024195,0.542740
79,0.272408,0.025270,0.297913
80,0.129521,0.026470,0.156219
81,0.242300,0.025851,0.268394
82,1.073704,0.024361,1.098298
83,0.980385,0.026296,1.006907
84,0.931105,0.027230,0.958558
