file,read,parse,total
0,0.227067,0.029379,0.256687
1,0.526720,0.028789,0.555783
2,0.225950,0.031499,0.257696
3,0.236308,0.065794,0.303356
4,0.295121,0.035404,0.331042
5,0.548541,0.031255,0.580051
6,0.108365,0.028706,0.137346
7,0.600824,0.028063,0.629117
8,0.549291,0.037616,0.587263
9,0.236909,0.031014,0.268144
10,0.596028,0.027750,0.624009
11,0.228467,0.028539,0.257218
12,0.124311,0.049396,0.174094
13,0.949531,0.028755,0.978588
14,0.237032,0.027415,0.264710
15,0.904036,0.024914,0.929219
16,0.223853,0.028497,0.252636
17,0.511375,0.024926,0.536530
18,0.551768,0.026496,0.578478
19,0.584369,0.026239,0.610821
20,0.626678,0.025241,0.652127
21,0.861148,0.026068,0.887423
22,0.603049,0.025836,0.629098
23,0.101887,0.029763,0.131933
24,0.847648,0.025310,0.873185
25,0.578134,0.025995,0.604365
26,0.256996,0.025811,0.283017
27,0.963414,0.028905,0.992714
28,0.229521,0.037601,0.267379
29,0.553719,0.028419,0.582482
30,0.588101,0.026402,0.614801
31,0.208617,0.025160,0.233984
32,0.237087,0.025429,0.262728
33,0.572405,0.025946,0.598577
34,0.563575,0.025016,0.588809
35,0.245278,0.026555,0.272046
36,0.551878,0.026312,0.578431
37,0.577797,0.027337,0.605374
38,1.000026,0.026325,1.026572
39,0.259288,0.025867,0.285383
40,0.226847,0.028285,0.255359
41,0.540874,0.025590,0.566675
42,0.604574,0.027611,0.632446
43,0.609683,0.026511,0.636445
44,0.232871,0.028538,0.261696
45,0.237487,0.031668,0.269367
46,0.220298,0.024713,0.245221
47,0.951399,0.025760,0.977374
48,0.609262,0.025634,0.635112
49,0.248511,0.025059,0.273832
