file,read,parse,total
0,1.005471,0.025494,1.031223
1,0.213916,0.027737,0.241917
2,0.929993,0.025140,0.955346
3,0.559788,0.025497,0.585516
4,0.233008,0.027106,0.260338
5,0.935973,0.028291,0.964513
6,0.218893,0.025309,0.244462
7,0.903317,0.025938,0.929476
8,0.543776,0.026527,0.570523
9,0.900019,0.026091,0.926376
10,0.264607,0.025047,0.289867
11,0.932261,0.031814,0.964309
12,0.591801,0.026856,0.618917
13,0.959095,0.025891,0.985232
14,0.233660,0.034377,0.268319
15,0.508191,0.026077,0.534520
16,0.571855,0.037803,0.610075
17,0.907114,0.045688,0.953293
18,0.173605,0.026100,0.199982
19,0.530015,0.026718,0.556963
20,0.224227,0.026403,0.250880
21,0.557847,0.027506,0.585595
22,0.177575,0.026430,0.204242
23,0.246965,0.027483,0.274736
24,0.606082,0.029087,0.635493
25,0.951392,0.028273,0.979909
26,0.226992,0.028297,0.255551
27,0.254915,0.031702,0.286933
28,0.541123,0.035016,0.576407
29,0.246894,0.027363,0.274521
30,0.586406,0.028110,0.614897
31,0.207714,0.025169,0.233102
32,0.878496,0.025193,0.903910
33,0.627864,0.027447,0.655536
34,0.180236,0.027045,0.207516
35,0.574666,0.027112,0.601988
36,0.894373,0.027867,0.922508
37,0.526458,0.026470,0.553178
38,0.209196,0.026520,0.235936
39,0.213626,0.026839,0.240679
40,0.884381,0.026790,0.911590
41,0.550951,0.029301,0.580524
42,0.888761,0.027140,0.916124
43,0.916119,0.028003,0.944337
44,0.924448,0.036927,0.961614
45,1.005187,0.025301,1.030725
46,0.225557,0.024508,0.250346
47,1.349410,0.026033,1.375663
48,0.522804,0.027478,0.550539
49,0.105381,0.026119,0.131740
50,0.578815,0.025810,0.604862
51,0.559553,0.026633,0.586433
52,1.306476,0.028402,1.335120
53,0.568557,0.026276,0.595111
54,0.185768,0.025616,0.211608
55,0.904788,0.026820,0.931880
56,0.571339,0.026085,0.597679
57,0.204205,0.027724,0.232200
58,0.197793,0.028276,0.226336
59,0.219434,0.027531,0.247214
60,0.271327,0.028585,0.300156
61,0.601814,0.030942,0.633015
62,0.968240,0.029620,0.998289
63,0.213782,0.028931,0.243071
64,0.902550,0.030800,0.933715
65,0.204014,0.028814,0.233157
66,0.581667,0.030257,0.612161
67,0.565267,0.030038,0.595587
68,0.625824,0.028907,0.655011
69,0.938989,0.035975,0.975280
70,0.607813,0.027969,0.636041
71,0.502648,0.028421,0.531340
72,0.221998,0.027838,0.250092
73,0.095142,0.027407,0.122819
74,0.219931,0.035140,0.255570
75,0.873728,0.026154,0.900193
76,0.957179,0.026879,0.984315
77,0.586612,0.035043,0.621953
78,0.214087,0.027383,0.241745
79,0.574777,0.027684,0.602947
80,0.588589,0.026681,0.615540
81,0.241794,0.028040,0.270132
82,0.547471,0.028019,0.575836
83,0.243291,0.026354,0.269903
84,0.217277,0.024787,0.242303
85,0.591933,0.031237,0.623444
86,0.967488,0.028422,0.996144
87,0.237333,0.025459,0.263056
88,0.579054,0.027835,0.607156
89,0.535127,0.032746,0.568153
90,0.573845,0.026174,0.600273
91,0.532974,0.028210,0.561456
92,0.583166,0.029640,0.613089
93,0.640517,0.029240,0.670010
94,0.230959,0.031703,0.262899
95,0.201633,0.025105,0.226996
96,0.217920,0.025372,0.243565
97,0.531200,0.026041,0.557491
98,1.249122,0.024923,1.274280
99,0.093382,0.025938,0.119900
