file,read,parse,total
0,0.068645,0.003193,0.071925
1,0.058717,0.003523,0.062326
2,0.071589,0.003056,0.074714
3,0.072756,0.003445,0.076274
4,0.067980,0.003926,0.071990
5,0.065630,0.003496,0.069210
6,0.068808,0.004050,0.072944
7,0.070841,0.003564,0.074569
8,0.071414,0.003440,0.074938
9,0.070641,0.005574,0.076401
10,0.081042,0.003098,0.084212
11,0.069799,0.003098,0.072962
12,0.069054,0.003654,0.072830
13,0.071441,0.003037,0.074545
14,0.067086,0.003362,0.070537
15,0.069784,0.003236,0.073091
16,0.070937,0.003165,0.074177
17,0.069072,0.003251,0.072397
18,0.069653,0.003101,0.072820
19,0.072124,0.003322,0.075544
