file,read,parse,total
0,0.086977,0.003121,0.090177
1,0.071037,0.004449,0.075580
2,0.065482,0.004712,0.070324
3,0.068036,0.003336,0.071454
4,0.079508,0.003045,0.082623
5,0.076011,0.003234,0.079335
6,0.077914,0.003026,0.081013
7,0.078584,0.003337,0.082006
8,0.074207,0.003949,0.078256
9,0.080882,0.003018,0.083971
10,0.084492,0.002999,0.087566
11,0.078718,0.003579,0.082385
12,0.077729,0.003171,0.080967
13,0.075811,0.003020,0.078899
14,0.071313,0.003060,0.074455
15,0.073775,0.003035,0.076877
16,0.075040,0.003054,0.078169
17,0.101073,0.006599,0.107801
18,0.082561,0.003009,0.085649
19,0.097295,0.003017,0.100381
20,0.071369,0.003016,0.074455
21,0.072649,0.004122,0.076869
22,0.066651,0.003251,0.069984
23,0.074705,0.002967,0.077739
24,0.073672,0.003048,0.076790
25,0.067232,0.003089,0.070391
26,0.080501,0.003000,0.083571
27,0.066267,0.003062,0.069396
28,0.077075,0.003041,0.080192
29,0.064559,0.002916,0.067536
30,0.083095,0.003003,0.086163
31,0.064155,0.002986,0.067209
32,0.061341,0.002932,0.064341
33,0.072971,0.003035,0.076072
34,0.068900,0.003579,0.072588
35,0.080407,0.002949,0.083428
36,0.088677,0.003164,0.091919
37,0.089886,0.003435,0.093417
38,0.091577,0.003437,0.095100
39,0.099699,0.003353,0.103132
40,0.090221,0.003427,0.093726
41,0.088306,0.003097,0.091476
42,0.086647,0.003338,0.090080
43,0.073660,0.003260,0.077004
44,0.082251,0.003049,0.085368
45,0.078683,0.003838,0.082605
46,0.080692,0.003185,0.083950
47,0.064389,0.002990,0.067445
48,0.069070,0.003426,0.072570
49,0.077892,0.003252,0.081219
50,0.064145,0.003026,0.067249
51,0.068074,0.002939,0.071076
52,0.075076,0.003807,0.078964
53,0.076423,0.003116,0.079609
54,0.077772,0.003093,0.080939
55,0.076442,0.002926,0.079436
56,0.081188,0.003113,0.084374
57,0.078800,0.003174,0.082045
58,0.079127,0.003602,0.082822
59,0.071983,0.003008,0.075058
60,0.075351,0.003464,0.078896
61,0.061524,0.003874,0.065517
62,0.075781,0.003243,0.079104
63,0.076133,0.003142,0.079347
64,0.086257,0.003308,0.089645
65,0.084301,0.002999,0.087439
66,0.069291,0.003053,0.072415
67,0.073091,0.003510,0.076685
68,0.064847,0.003274,0.068191
69,0.078572,0.003722,0.082416
70,0.085298,0.002997,0.088374
71,0.080386,0.003041,0.083492
72,0.078880,0.003001,0.081949
73,0.077682,0.003319,0.081071
74,0.067077,0.003322,0.070476
75,0.086597,0.003097,0.089774
76,0.078907,0.002999,0.081982
77,0.078891,0.003205,0.082174
78,0.083400,0.003006,0.086472
79,0.080309,0.003484,0.083888
80,0.079809,0.003507,0.083425
81,0.088094,0.003992,0.092180
82,0.084727,0.003175,0.087983
83,0.084807,0.003823,0.088744
84,0.088595,0.003026,0.091697
85,0.083403,0.003227,0.086714
86,0.075178,0.003459,0.078734
87,0.083485,0.003182,0.086748
88,0.071953,0.003439,0.075506
89,0.074631,0.003892,0.078625
90,0.073930,0.003319,0.077334
91,0.076653,0.004460,0.081212
92,0.095588,0.003337,0.099020
93,0.087305,0.003907,0.091302
94,0.085277,0.003472,0.088839
95,0.082006,0.003847,0.085941
96,0.091518,0.003054,0.094642
97,0.079659,0.003537,0.083290
98,0.086478,0.003160,0.089713
99,0.092901,0.003252,0.096230
100,0.081323,0.003619,0.085023
101,0.081070,0.003017,0.084154
102,0.068749,0.002936,0.071747
103,0.081655,0.003483,0.085216
104,0.086406,0.002909,0.089388
105,0.077446,0.003067,0.080588
106,0.067750,0.002964,0.070780
107,0.076788,0.003933,0.080871
108,0.092255,0.002951,0.095399
109,0.086627,0.003341,0.090042
110,0.072914,0.003754,0.076759
111,0.077869,0.002921,0.080854
112,0.070211,0.003010,0.073297
113,0.080218,0.004120,0.084428
114,0.075820,0.003871,0.079772
115,0.091587,0.003999,0.095679
116,0.073439,0.004223,0.077770
117,0.081975,0.003258,0.085321
118,0.086713,0.003143,0.089937
119,0.082374,0.003429,0.085881
120,0.079518,0.003108,0.082702
121,0.089928,0.003143,0.093140
122,0.093988,0.002937,0.096994
123,0.085706,0.003014,0.088789
124,0.081530,0.003210,0.084813
125,0.085758,0.003195,0.089027
126,0.088583,0.003358,0.092018
127,0.084998,0.002997,0.088072
128,0.075617,0.002935,0.078616
129,0.073448,0.003377,0.076934
130,0.073992,0.003208,0.077292
131,0.071838,0.003443,0.075373
132,0.089407,0.003083,0.092574
133,0.084411,0.003092,0.087573
134,0.087017,0.003086,0.090172
135,0.078822,0.003695,0.082610
136,0.077866,0.003739,0.081685
137,0.084649,0.003042,0.087768
138,0.082312,0.002989,0.085369
139,0.083535,0.003088,0.086692
140,0.078328,0.003834,0.082241
141,0.087872,0.003051,0.090991
142,0.077724,0.003108,0.080898
143,0.079026,0.002977,0.082073
144,0.080480,0.003862,0.084430
145,0.079789,0.004038,0.083944
146,0.083472,0.003124,0.086664
147,0.079665,0.002953,0.082683
148,0.078003,0.003145,0.081225
149,0.079793,0.002965,0.082828
150,0.080754,0.003132,0.083964
151,0.091697,0.003257,0.095046
152,0.092517,0.003636,0.096239
153,0.080612,0.003103,0.083780
154,0.071156,0.004897,0.076128
155,0.067512,0.003377,0.070985
156,0.092432,0.003041,0.095546
157,0.078094,0.003131,0.081300
158,0.086397,0.003019,0.089483
159,0.084494,0.002960,0.087519
160,0.079648,0.003250,0.082982
161,0.084190,0.003112,0.087374
162,0.098393,0.003243,0.101713
163,0.101094,0.003780,0.104963
164,0.100738,0.002974,0.103775
165,0.086268,0.003197,0.089539
166,0.065114,0.003003,0.068183
167,0.075470,0.003048,0.078587
168,0.080667,0.003044,0.083777
169,0.069392,0.003106,0.072571
170,0.075759,0.003138,0.078968
171,0.074429,0.003135,0.077642
172,0.082368,0.003378,0.085830
173,0.095793,0.002830,0.098695
174,0.096722,0.002935,0.099726
175,0.079368,0.002988,0.082428
176,0.081208,0.002946,0.084221
177,0.078267,0.002932,0.081263
178,0.080030,0.003148,0.083287
179,0.082878,0.003094,0.086045
180,0.081423,0.003425,0.084925
181,0.077475,0.003784,0.081345
182,0.081987,0.003792,0.085859
183,0.076644,0.002992,0.079704
184,0.079862,0.002975,0.082902
185,0.079056,0.004007,0.083156
186,0.079480,0.003776,0.083338
187,0.067839,0.003065,0.070974
188,0.082149,0.003956,0.086199
189,0.071627,0.003827,0.075540
190,0.067725,0.003018,0.070812
191,0.080881,0.003026,0.083974
192,0.079485,0.003107,0.082665
193,0.066204,0.003257,0.069544
194,0.068339,0.003885,0.072354
195,0.078999,0.003644,0.082724
196,0.078120,0.003042,0.081230
197,0.080300,0.003780,0.084171
198,0.080662,0.003217,0.084034
199,0.080334,0.003325,0.083739
200,0.070777,0.003207,0.074072
201,0.074784,0.003122,0.077990
202,0.075705,0.003388,0.079174
203,0.081298,0.003593,0.084989
204,0.075616,0.003827,0.079537
205,0.080744,0.003135,0.083947
206,0.082011,0.004238,0.086359
207,0.081552,0.003058,0.084682
208,0.085580,0.003115,0.088762
209,0.078106,0.003397,0.081591
210,0.081163,0.003841,0.085084
211,0.068114,0.003196,0.071388
212,0.079055,0.003386,0.082521
213,0.080754,0.002998,0.083819
214,0.086325,0.002960,0.089350
215,0.078435,0.003367,0.081901
216,0.091726,0.007132,0.099013
217,0.089360,0.004149,0.093625
