file,read,parse,total
0,0.064228,0.003704,0.068029
1,0.067681,0.002999,0.070740
2,0.069359,0.003034,0.072454
3,0.076917,0.003013,0.079994
4,0.069563,0.002914,0.072537
5,0.066668,0.004241,0.070988
6,0.051655,0.002948,0.054666
7,0.061162,0.003090,0.064318
8,0.058772,0.003333,0.062194
9,0.070025,0.005088,0.075264
10,0.074058,0.003233,0.077385
11,0.078583,0.003453,0.082117
12,0.077828,0.003726,0.081634
13,0.078449,0.003340,0.081866
14,0.063742,0.003439,0.067271
15,0.074439,0.003219,0.077730
16,0.075396,0.003209,0.078682
17,0.062451,0.003116,0.065641
18,0.065039,0.003075,0.068212
19,0.059873,0.003862,0.063821
20,0.070047,0.003739,0.073865
21,0.060124,0.003785,0.064002
22,0.076107,0.003158,0.079347
23,0.073280,0.003144,0.076492
24,0.068868,0.002988,0.071923
25,0.066678,0.003567,0.070327
26,0.059821,0.003133,0.063022
27,0.072220,0.003051,0.075344
28,0.069626,0.003534,0.073270
29,0.064466,0.003037,0.067570
30,0.068054,0.003128,0.071247
31,0.078599,0.003210,0.081891
32,0.079526,0.003029,0.082624
33,0.070838,0.003525,0.074441
34,0.074700,0.003141,0.077906
35,0.063359,0.003188,0.066617
36,0.072377,0.003341,0.075801
37,0.081028,0.003294,0.084394
38,0.079485,0.003122,0.082674
39,0.081163,0.003116,0.084345
40,0.074265,0.003304,0.077647
41,0.060323,0.002972,0.063357
42,0.071096,0.003531,0.074702
43,0.065623,0.003184,0.068885
44,0.062124,0.003654,0.065881
45,0.068682,0.003821,0.072582
46,0.074013,0.003065,0.077145
47,0.075540,0.003134,0.078752
48,0.074178,0.003341,0.077608
49,0.075725,0.003664,0.079475
50,0.067890,0.003068,0.071025
51,0.073022,0.003063,0.076149
52,0.072020,0.003152,0.075239
53,0.073340,0.004038,0.077468
54,0.058396,0.003372,0.061841
55,0.079054,0.003026,0.082147
56,0.070167,0.004150,0.074405
57,0.070332,0.003003,0.073405
58,0.071986,0.002966,0.075017
59,0.063717,0.003089,0.066874
60,0.075263,0.003278,0.078610
61,0.064359,0.003808,0.068243
62,0.072318,0.003069,0.075454
63,0.078979,0.003022,0.082069
64,0.072984,0.003855,0.076923
65,0.071101,0.003289,0.074466
66,0.069294,0.003628,0.073050
67,0.072711,0.003057,0.075835
68,0.078402,0.003607,0.082087
69,0.060086,0.003080,0.063227
70,0.073316,0.003428,0.076826
71,0.059017,0.004625,0.063735
72,0.066339,0.003213,0.069643
73,0.071536,0.003336,0.074954
74,0.062450,0.003107,0.065629
75,0.071522,0.003080,0.074670
76,0.075007,0.003017,0.078087
77,0.075251,0.003124,0.078443
78,0.074277,0.003110,0.077453
79,0.070078,0.004165,0.074324
80,0.060273,0.003628,0.064003
81,0.079008,0.003199,0.082287
82,0.078395,0.003071,0.081531
83,0.081269,0.003605,0.084951
84,0.075996,0.003143,0.079208
85,0.065854,0.003040,0.068963
86,0.076575,0.003842,0.080494
87,0.058833,0.003665,0.062575
88,0.072874,0.003531,0.076492
89,0.077499,0.003928,0.081511
90,0.068908,0.003155,0.072132
91,0.090150,0.003243,0.093472
92,0.083896,0.002995,0.086958
93,0.066094,0.003345,0.069514
94,0.073946,0.003825,0.077850
95,0.072621,0.003130,0.075815
96,0.062971,0.003229,0.066284
97,0.073247,0.003123,0.076439
98,0.060957,0.003100,0.064130
99,0.077075,0.003373,0.080523
100,0.074850,0.003047,0.077965
101,0.074680,0.003167,0.077918
102,0.075300,0.003222,0.078593
103,0.077524,0.003384,0.080980
104,0.075061,0.003010,0.078139
105,0.075945,0.003008,0.079016
106,0.083136,0.003137,0.086343
107,0.087862,0.003208,0.091140
108,0.073320,0.003158,0.076559
109,0.076252,0.003208,0.079535
110,0.073664,0.003091,0.076821
111,0.062377,0.003682,0.066135
112,0.073762,0.003233,0.077062
113,0.071175,0.003083,0.074322
114,0.074822,0.003896,0.078819
115,0.072346,0.003144,0.075554
116,0.077724,0.003870,0.081672
117,0.070869,0.004031,0.074980
118,0.074485,0.003117,0.077666
119,0.078184,0.003067,0.081322
120,0.063590,0.003028,0.066679
121,0.075427,0.003138,0.078642
122,0.078177,0.003360,0.081619
123,0.071942,0.003403,0.075435
124,0.069481,0.003090,0.072645
125,0.092317,0.009127,0.101576
126,0.088543,0.015233,0.104094
127,0.093583,0.008860,0.102648
128,0.093924,0.006362,0.100443
129,0.190028,0.007669,0.197892
130,0.098319,0.009515,0.108024
131,0.068800,0.003792,0.072709
132,0.089077,0.010301,0.099554
133,0.084406,0.009012,0.093636
134,0.086023,0.009536,0.095744
135,0.085132,0.009715,0.095082
136,0.086959,0.007046,0.094177
137,0.091001,0.009206,0.100440
138,0.070793,0.003431,0.074347
139,0.077136,0.003216,0.080433
140,0.085625,0.003241,0.088941
141,0.073794,0.003735,0.077613
142,0.070858,0.002998,0.073921
143,0.073770,0.003900,0.077759
144,0.069359,0.003730,0.073172
145,0.077290,0.003740,0.081138
146,0.069665,0.003106,0.072850
147,0.062669,0.003315,0.066061
148,0.071646,0.003326,0.075051
149,0.075051,0.002987,0.078105
150,0.063249,0.003110,0.066428
151,0.077499,0.003108,0.080677
152,0.059514,0.002993,0.062576
153,0.060248,0.003429,0.063753
154,0.073004,0.002947,0.076014
155,0.071320,0.003062,0.074446
156,0.061195,0.003037,0.064298
157,0.060920,0.003706,0.064705
158,0.082723,0.003208,0.085998
159,0.062776,0.003029,0.065868
160,0.062106,0.003676,0.065873
161,0.069997,0.002975,0.073039
162,0.061943,0.003298,0.065316
163,0.077209,0.002984,0.080259
164,0.058451,0.003401,0.061924
165,0.069454,0.002971,0.072496
166,0.074661,0.003006,0.077733
167,0.073784,0.003023,0.076881
168,0.064496,0.003765,0.068338
169,0.073990,0.003057,0.077113
170,0.073258,0.003625,0.076963
171,0.060305,0.002962,0.063332
172,0.078021,0.003440,0.081552
173,0.078160,0.003418,0.081669
174,0.072867,0.003191,0.076132
175,0.078718,0.003014,0.081796
176,0.071346,0.003173,0.074597
177,0.074642,0.003104,0.077819
178,0.076036,0.003205,0.079320
179,0.071349,0.002986,0.074402
180,0.071385,0.003101,0.074569
181,0.075853,0.003111,0.079028
182,0.073861,0.003439,0.077374
183,0.070564,0.003114,0.073750
184,0.069960,0.003033,0.073057
185,0.059197,0.003158,0.062428
186,0.074757,0.003331,0.078164
187,0.075366,0.003083,0.078525
188,0.064821,0.002899,0.067783
189,0.078024,0.003094,0.081196
190,0.078998,0.003372,0.082453
191,0.075386,0.003090,0.078551
192,0.076492,0.003115,0.079675
193,0.077321,0.003183,0.080579
194,0.069180,0.004578,0.073862
195,0.074909,0.003009,0.077986
196,0.082196,0.003575,0.085851
197,0.070336,0.003090,0.073493
198,0.064997,0.003093,0.068155
199,0.076068,0.003010,0.079145
200,0.072701,0.003350,0.076148
201,0.063850,0.003376,0.067303
202,0.072679,0.003084,0.075833
203,0.077552,0.003326,0.080965
204,0.078302,0.003716,0.082093
205,0.069450,0.003462,0.073012
206,0.072748,0.003135,0.075979
207,0.077604,0.003777,0.081475
208,0.073838,0.003104,0.077020
209,0.064671,0.003269,0.068019
210,0.074175,0.003309,0.077570
211,0.074949,0.003029,0.078049
212,0.077661,0.003161,0.080906
213,0.069416,0.003219,0.072718
214,0.076550,0.003233,0.079858
215,0.078707,0.003164,0.081944
216,0.075267,0.003905,0.079269
217,0.077406,0.003967,0.081471
218,0.071094,0.003168,0.074342
219,0.086779,0.003268,0.090134
220,0.078959,0.005595,0.084660
221,0.094050,0.003356,0.097482
222,0.079460,0.003385,0.082932
223,0.081368,0.004443,0.085896
224,0.080247,0.003578,0.083902
225,0.079663,0.003329,0.083078
226,0.079611,0.003052,0.082735
227,0.074449,0.003139,0.077668
228,0.078275,0.003607,0.081984
229,0.068833,0.003382,0.072335
230,0.069759,0.003620,0.073475
231,0.084923,0.003263,0.088270
232,0.078423,0.005267,0.083806
233,0.055458,0.003782,0.059350
234,0.077734,0.003237,0.081055
235,0.078241,0.003124,0.081445
236,0.079766,0.003187,0.083039
237,0.065040,0.003207,0.068318
238,0.076015,0.003090,0.079223
239,0.080427,0.003085,0.083586
240,0.073648,0.003587,0.077328
241,0.078421,0.003902,0.082413
242,0.063582,0.003721,0.067387
243,0.076599,0.003270,0.079945
244,0.082099,0.003144,0.085322
245,0.091311,0.003234,0.094705
246,0.070836,0.002983,0.073887
247,0.075909,0.003133,0.079111
248,0.073079,0.003408,0.076567
249,0.073060,0.003781,0.076926
250,0.079281,0.003131,0.082479
251,0.062503,0.003012,0.065584
252,0.060567,0.003232,0.063868
253,0.066030,0.003183,0.069281
254,0.072540,0.003009,0.075617
255,0.076523,0.003779,0.080382
256,0.056665,0.003871,0.060618
257,0.073540,0.002995,0.076598
258,0.073060,0.003054,0.076179
259,0.075575,0.003859,0.079526
260,0.059820,0.003390,0.063293
261,0.074010,0.002963,0.077043
262,0.070070,0.003701,0.073855
263,0.073996,0.003770,0.077846
264,0.074654,0.003122,0.077853
265,0.061081,0.003075,0.064224
266,0.071310,0.002947,0.074321
267,0.075965,0.002996,0.079028
268,0.064005,0.003170,0.067251
269,0.061926,0.003760,0.065763
270,0.070946,0.003106,0.074117
271,0.062587,0.002998,0.065653
272,0.075049,0.003100,0.078216
273,0.072556,0.003883,0.076592
274,0.072017,0.002998,0.075083
275,0.073276,0.003802,0.077159
