file,read,parse,total
0,0.096432,0.004686,0.101216
1,0.101917,0.004852,0.106850
2,0.113799,0.004733,0.118612
3,0.097631,0.005995,0.103724
4,0.092388,0.006113,0.098603
5,0.083511,0.004885,0.088486
6,0.094608,0.005191,0.099909
7,0.101002,0.004841,0.105929
8,0.100534,0.004887,0.105527
9,0.101435,0.004960,0.106481
